DateID,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
202010,89.27,99.40,109.27,123.01,119.84,935.42,941.34,881.78,892.25,1004.21,2282.34,2438.64,2160.95,2505.94,2329.97,5889.70,5336.64,5498.23,5866.15,5722.73,27801.60,30382.02,36015.46,40043.26,26298.64
202011,85.99,96.32,102.47,114.97,110.16,882.74,890.54,815.41,869.67,916.14,2214.23,2202.82,2033.88,2313.33,2219.45,5670.77,5295.73,5543.09,5202.98,5523.15,26191.29,26443.49,37304.24,36432.39,24380.41
202012,103.67,113.69,111.29,129.39,118.51,1016.56,1034.79,998.16,964.69,1086.64,2522.41,2689.06,2461.03,2438.98,2540.08,6455.88,6428.48,5928.93,5997.49,6500.68,33654.41,34290.02,37523.09,42890.90,29409.49
202101,103.75,135.38,127.76,139.22,123.71,1028.85,1073.68,1073.13,964.54,1088.73,2527.87,2613.38,2641.40,2520.37,2717.08,6676.72,6039.26,6181.37,6478.90,6123.57,36574.95,34160.46,42787.33,40220.20,31235.82
202102,99.78,127.71,123.13,136.76,133.20,990.18,1022.48,1013.31,1018.94,1071.03,2516.60,2531.33,2572.28,2514.70,2608.60,6201.45,6296.50,5619.51,6135.06,6289.11,33284.89,40067.85,36126.84,35442.21,36530.56
202103,98.02,115.58,143.03,128.48,140.58,1002.52,1078.71,996.27,1024.70,1045.74,2600.24,2526.34,2495.33,2557.43,2597.15,6284.65,6190.50,6300.45,6271.58,5951.89,33654.67,42663.88,34729.47,33948.98,37045.68
202104,86.99,140.18,136.21,149.97,144.32,1014.56,1028.28,1095.44,1093.40,1057.73,2454.25,2569.89,2687.12,2681.81,2678.95,6561.53,6457.84,6431.22,6163.83,6136.05,49312.81,33212.75,31175.65,38023.30,35147.67
202105,89.31,137.70,160.17,173.51,152.03,1087.54,1013.90,1172.53,1177.43,1111.44,2460.82,2716.22,2851.52,2916.55,2721.44,7063.87,6467.36,6522.62,6365.96,6389.61,53297.63,36391.88,35465.34,35361.69,40489.75
202106,90.92,140.50,162.37,181.51,152.72,1092.90,1119.74,1166.56,1158.84,1162.48,2577.43,2793.45,3064.19,2927.72,2905.69,7215.61,6352.54,7088.42,6672.15,6565.08,54789.09,40083.16,35008.66,34514.54,46177.64
202107,85.63,134.89,158.78,167.18,153.96,1060.77,1065.58,1105.65,1147.45,1119.41,2475.04,2535.51,2866.12,2896.83,2847.77,7100.93,6450.59,6594.83,6803.14,6154.06,54536.74,35845.10,39436.52,41629.44,33279.60
202108,88.74,142.47,162.11,176.91,157.73,1119.67,1090.91,1250.65,1176.00,1114.39,2703.89,2654.51,2904.21,2894.89,2898.37,7430.44,6490.68,6807.93,6841.89,6519.41,49874.70,37971.65,41770.86,28887.16,50266.86
202109,95.27,148.37,171.71,164.92,163.23,1143.18,1149.53,1159.86,1197.32,1159.52,2747.79,2845.63,2764.80,2889.65,2994.96,6830.47,7540.89,7044.86,6488.67,6443.70,49739.06,41429.96,37521.55,37484.18,46554.73
202110,92.14,141.70,147.53,160.35,158.27,1078.73,980.66,1172.94,1141.43,1093.89,2545.37,2703.70,2768.33,2675.58,2779.44,6794.96,6684.04,6418.90,6526.12,6241.17,50710.94,31813.75,38208.07,38995.11,39588.50
202111,90.41,142.28,177.66,173.56,157.73,1165.91,1097.72,1190.71,1194.42,1157.78,2696.97,2824.39,2800.81,2853.76,2883.73,6515.26,7230.23,7292.45,6615.14,6260.83,43790.26,39707.80,34378.98,49001.00,42764.95
202112,92.56,142.59,146.57,163.21,141.64,1085.45,1058.36,1128.16,1129.69,1107.80,2756.86,2541.20,2764.24,2816.10,2706.36,7016.31,6637.01,6764.44,6063.86,6366.28,36606.39,28455.56,50252.61,41217.66,47385.58
202201,106.41,130.94,144.87,159.21,147.26,1132.69,1184.53,1119.56,1138.43,1182.29,2867.18,2649.29,2967.38,2910.82,2844.98,7017.13,6813.79,6848.65,6627.68,6802.64,37007.02,34249.26,49149.72,45545.48,47910.38
202202,92.80,138.60,152.82,150.45,151.61,1031.37,1012.46,1052.95,1064.18,1141.01,2690.61,2416.03,2675.75,2927.85,2646.34,6511.54,6436.31,6550.61,6501.36,6439.73,33171.93,33345.02,42518.90,51590.50,43087.99
202203,95.48,120.39,144.00,156.65,136.95,1042.42,988.37,1081.62,989.98,1096.11,2593.45,2438.84,2639.74,2549.95,2617.47,6156.08,6316.20,6655.68,6281.20,5994.11,28633.65,32101.32,28990.96,55379.69,48290.53
202204,95.40,131.47,136.57,146.85,135.57,1009.44,1051.02,1005.96,1024.91,1070.98,2544.33,2473.60,2382.65,2467.16,2496.80,6183.48,6243.74,6804.04,6087.10,5827.41,28161.52,30605.07,34263.45,45883.36,58494.51
202205,88.28,119.89,125.76,131.71,125.94,962.47,962.47,966.30,934.73,1002.67,2304.19,2568.07,2278.11,2232.13,2368.94,5819.82,6112.19,6012.11,5792.43,6023.51,23682.24,35102.44,33129.47,43563.79,50239.16
202206,88.17,118.55,132.28,133.83,117.51,1017.02,943.13,930.60,1021.46,988.70,2452.19,2427.55,2422.06,2224.58,2448.95,5964.02,5695.77,6383.83,5545.64,5921.82,26466.63,35483.49,41681.03,30381.28,56120.42
202207,80.16,115.28,107.86,115.79,116.99,895.87,845.70,827.33,863.20,882.59,2077.94,2244.02,2137.71,2024.45,2236.04,5540.65,5559.60,5404.49,5343.36,5436.84,25922.63,35029.85,36210.08,34008.27,42365.55
202208,82.93,112.61,118.03,117.53,117.47,990.23,894.12,909.23,895.33,962.08,2260.00,2347.93,2460.50,2226.08,2203.20,5902.65,5372.60,6055.32,5899.47,5494.16,24259.91,31975.69,40573.70,40363.60,46172.95
202209,80.61,102.96,107.52,116.05,113.95,895.70,787.68,861.51,844.85,889.08,2154.75,2077.58,2158.61,2117.44,2067.52,5156.39,5397.14,5181.66,5377.39,5365.07,23434.70,30084.92,29673.41,38058.78,48385.28
202210,69.05,98.71,96.66,103.08,104.32,796.48,762.56,757.02,751.68,843.85,1987.32,1908.50,2092.62,2063.37,1871.66,4951.83,5008.12,4492.96,5320.18,5037.80,20802.35,25245.67,25159.71,44287.51,46514.80
202211,77.51,105.40,103.82,100.65,104.46,855.67,833.45,801.69,860.35,899.86,2189.19,2202.41,2189.27,2184.47,2120.59,5106.49,5374.98,5323.39,5800.89,5334.34,18880.94,30935.92,28766.92,40452.40,52072.26
202212,85.67,116.12,124.12,115.25,119.10,997.61,964.92,917.22,940.99,1054.41,2570.10,2653.04,2352.04,2511.68,2331.87,5698.45,6518.33,5900.12,6335.63,6369.02,25538.02,36164.65,35038.71,46846.47,48116.80
202301,84.78,117.29,118.54,118.65,111.25,973.06,950.69,909.17,894.39,1066.71,2472.58,2553.49,2444.33,2478.88,2443.31,5627.08,6060.42,6315.77,5918.08,6191.36,20856.58,29041.22,42081.17,44298.00,48946.52
202302,85.61,134.79,132.05,132.90,128.34,1058.87,993.64,1076.42,1028.19,1131.14,2665.99,2529.04,2771.48,2964.37,2614.91,6245.30,7271.39,6294.63,6637.87,6569.92,20707.01,32588.43,42453.41,51070.78,55079.59
202303,86.10,125.55,136.79,139.92,128.40,1083.73,999.25,1016.02,1072.59,1130.20,2724.92,2521.66,2574.04,2750.87,2747.84,6257.11,6621.20,6214.87,6967.97,6727.12,21527.06,33986.17,39557.52,49088.38,54706.72
202304,90.09,129.84,131.59,142.90,135.41,1089.18,1066.05,1075.88,1116.73,1167.82,2745.02,2653.99,2770.34,2782.25,2847.77,6972.23,6580.36,7105.98,6331.67,6791.15,29678.19,42030.45,46289.44,43407.02,57229.32
202305,94.57,131.05,134.22,142.11,152.47,1145.62,1081.96,1177.49,1166.42,1220.16,2905.67,2822.09,2809.04,2796.40,2920.17,7063.80,7062.47,7208.80,6959.72,6872.34,32922.63,36950.94,44216.29,47172.19,63376.79
202306,91.73,127.39,121.07,148.19,133.93,1063.08,1055.05,1012.35,1117.49,1155.81,2612.02,2586.61,2772.26,2631.37,2804.08,6425.32,6546.09,6728.85,6318.47,7043.10,24779.90,34693.27,44525.13,47151.13,60372.40
202307,93.08,121.84,156.16,152.53,140.36,1085.34,1104.31,1065.85,1195.12,1192.82,2727.44,2805.50,2699.74,2909.35,2886.92,6948.22,6776.59,6657.19,7176.09,7040.59,33510.48,38304.54,48497.17,41063.08,64891.53
202308,91.08,138.34,148.75,146.91,144.38,1131.17,1127.70,1129.79,1234.43,1206.03,2890.79,2898.61,2797.29,3061.59,2981.95,7228.55,6872.86,7368.12,7106.33,7287.50,30575.92,39273.72,42043.61,55785.94,57095.54
202309,87.97,137.65,149.68,159.89,142.88,1043.81,1153.82,1144.28,1184.51,1173.20,2632.06,2812.15,2714.53,2933.17,2955.02,7100.92,6477.69,6785.65,6778.94,6974.25,32671.63,44248.76,36789.06,59579.24,42893.92
202310,82.08,136.01,147.40,155.08,137.42,1028.16,1056.95,1086.16,1020.14,1153.54,2533.73,2539.68,2733.13,2801.45,2921.00,6636.03,6775.06,6241.57,6355.91,6710.19,33268.96,41771.89,49128.11,38204.61,48219.78
202311,81.02,115.71,135.89,131.22,133.61,991.33,1027.76,991.79,1100.07,1103.71,2564.24,2637.91,2518.55,2786.67,2851.61,6700.70,6250.19,6544.74,6420.43,6534.82,30435.46,35682.05,47745.15,48492.34,43173.23
202312,88.13,126.55,127.39,135.05,141.25,1124.38,1188.87,1049.88,1114.66,1248.45,2772.74,2959.81,2884.64,2931.34,3099.95,7127.31,7002.01,7154.72,7174.99,7114.79,32738.36,45566.99,41050.83,53116.25,49079.09
202401,93.45,135.55,147.20,160.68,155.45,1165.60,1221.55,1212.50,1125.15,1338.32,2912.58,3005.11,2920.50,3147.49,3275.92,7101.23,7982.01,7128.80,7280.92,7272.89,31167.09,52702.07,40086.66,55168.87,51838.29
202402,91.09,142.75,144.54,152.99,152.62,1171.25,1197.83,1207.36,1213.11,1284.55,2862.19,3054.28,3079.47,2970.44,3125.96,7635.24,7760.18,7199.67,6941.01,7143.13,43643.67,44964.92,40410.66,56616.76,49579.05
202403,90.24,135.64,154.91,181.26,149.29,1246.59,1186.09,1202.86,1260.22,1340.79,3141.51,3020.44,3198.41,3038.73,3330.79,7635.76,8000.04,7738.60,7506.91,7455.46,32719.99,55861.26,39858.33,49243.11,65968.54
202404,93.43,142.50,159.48,169.43,159.80,1301.69,1237.98,1285.31,1411.29,1303.85,3156.12,3483.80,3176.40,3380.31,3407.53,7904.76,8135.32,8074.90,7127.93,8501.28,37199.39,58702.53,41111.65,57179.45,62187.05
202405,89.33,141.81,160.25,163.45,161.35,1235.14,1196.91,1303.35,1230.98,1286.20,3070.30,3209.91,2931.07,3334.63,3192.75,7814.58,7778.84,7885.44,7187.06,7660.31,36670.03,57577.37,43824.14,52765.72,56458.51
202406,94.83,150.99,166.57,178.81,169.11,1304.32,1241.80,1283.69,1378.41,1318.83,3170.87,2979.53,3298.78,3480.31,3326.33,7880.68,7410.63,7778.46,7799.77,7883.00,37192.81,51799.86,53239.82,56831.40,53378.04
202407,84.70,137.39,180.18,189.57,169.18,1239.26,1243.02,1226.83,1323.94,1246.59,3173.48,3018.62,3090.73,3232.50,3248.73,7514.93,7553.02,7473.35,7580.38,7486.40,46773.24,44544.91,50386.18,65796.12,46638.12
202408,89.51,131.67,158.67,186.31,175.50,1252.35,1293.77,1362.89,1269.66,1321.80,3223.55,3186.81,3132.25,3203.84,3316.20,8166.57,7437.57,7194.59,7858.49,7698.22,43336.01,46078.06,55873.92,44842.28,64303.58
202409,93.13,133.83,177.54,217.90,176.87,1316.62,1337.93,1366.53,1361.45,1371.02,3400.28,3197.00,3602.88,3208.30,3293.51,8072.12,8895.71,8416.65,7874.19,8089.34,46307.61,48166.72,59554.76,49687.37,60267.98
202410,90.89,152.97,190.43,203.62,182.67,1337.70,1342.80,1339.20,1443.93,1411.65,3395.44,3302.09,3645.30,3548.51,3293.55,8944.92,8313.86,8278.49,8077.11,8436.55,50165.42,48355.56,59076.70,45076.24,66269.84
202411,86.97,144.11,180.19,205.75,168.24,1250.25,1289.33,1272.39,1259.52,1322.37,3195.09,3282.82,3173.28,3424.97,3098.20,7836.46,7596.47,8620.57,8016.14,7750.26,56470.40,42568.90,60306.25,50768.14,48531.25
202412,80.46,134.22,166.12,179.59,163.21,1260.06,1223.27,1325.51,1399.61,1304.82,3111.69,3296.18,3319.74,3226.44,3237.69,7917.44,7961.85,7683.11,7868.83,8130.86,46432.76,46236.52,57316.48,54078.70,48705.78
202501,87.25,130.52,153.79,173.13,151.03,1231.56,1203.55,1263.80,1314.81,1231.55,2996.70,3249.15,3261.82,3165.37,3217.06,7381.28,8052.01,7137.55,8089.55,7538.51,47306.50,39766.28,59552.07,40519.62,61648.96
202502,87.15,136.65,160.00,191.73,169.00,1334.01,1361.16,1312.66,1345.54,1380.80,3375.31,3471.90,3190.34,3581.64,3600.86,8086.49,7920.14,8175.29,8994.24,8335.53,64096.66,43494.65,50543.89,61758.98,55798.13
202503,96.61,146.33,174.76,168.96,164.90,1440.98,1438.33,1330.77,1435.65,1416.78,3527.37,3455.52,3631.25,3568.12,3706.64,8767.38,8347.70,8717.31,9572.96,8663.13,66850.95,36745.22,59615.89,67791.85,56369.79
202504,100.17,147.06,171.24,154.45,144.34,1377.55,1409.20,1369.03,1408.92,1355.64,3464.37,3785.34,3359.25,3478.02,3611.99,8724.71,8209.57,9046.27,8541.91,9000.04,55560.39,46875.50,56981.15,63304.31,54357.46
202505,103.84,142.48,179.32,171.04,142.32,1414.93,1489.11,1488.52,1438.70,1425.81,3733.67,3603.25,3706.53,3696.62,3725.30,8742.05,9038.33,8817.26,9668.84,8817.29,50490.55,57118.98,54220.27,52482.05,67923.52
202506,117.20,142.43,175.69,174.41,146.15,1502.95,1477.99,1518.17,1430.37,1547.08,3898.52,3660.28,3918.56,3620.43,3704.69,9830.93,8462.63,9291.54,9962.08,9384.23,60834.75,53121.08,57572.55,56228.92,59413.20
202507,109.20,153.37,206.69,190.81,157.92,1494.88,1537.55,1466.05,1525.42,1554.77,3858.02,3937.14,3813.44,3607.80,3902.73,9591.63,9230.65,9688.25,9272.37,9794.33,64058.09,51433.31,55246.43,64319.30,52655.86
202508,110.17,148.95,176.53,199.42,153.07,1498.86,1505.25,1472.86,1404.55,1483.11,3783.32,3814.46,3647.38,3395.98,4075.54,9287.61,8811.21,9623.73,9300.77,9792.35,51871.37,64937.20,44212.17,65489.86,48636.11
