"CURRENCY","TIME_PERIOD","BETA0","BETA1","BETA2","BETA3","TAU1","TAU2"
"EUR",2021-02-04,1.33622421993422,-1.90056176097792,6.10197968410659,-9.11696592072991,2.9742978898691,3.31359094862571
"EUR",2021-02-05,1.32400247013637,-1.88173195710103,6.09235244642694,-9.12677239725194,2.98133479973962,3.30735641272414
"EUR",2021-02-08,1.3549604405418,-1.91865086538093,6.0944725643446,-9.12435626356895,2.97740796149737,3.29258460298058
"EUR",2021-02-09,1.34662370766659,-1.91291094177774,6.078660891337,-9.14052786956913,2.97231451731879,3.30487364632127
"EUR",2021-02-10,1.3145083236392,-1.87838928145727,6.06337479969435,-9.15773503535986,2.81914270580347,3.1638679370471
"EUR",2021-02-11,1.32615073263112,-1.8788148320154,6.09265612638789,-9.12740174493538,3.07182961337014,3.36013203086397
"EUR",2021-02-12,1.34146732784103,-1.89746732783814,6.08926571220221,-9.1096225890386,2.90640606768434,3.18450095113943
"EUR",2021-02-15,1.36666802831974,-1.91866802831973,6.11691505486449,-9.08051519717002,2.92278228069882,3.17636633939847
"EUR",2021-02-16,1.36186733607319,-1.91186733607051,6.11850620513299,-9.07932578921361,2.79554425040324,3.05270783159357
"EUR",2021-02-17,1.37569860762604,-1.91204006627621,6.11945388503135,-9.07793177270427,2.80606830164848,3.03757871494394
"EUR",2021-02-18,1.43852524273984,-1.95252524274455,6.10483041411326,-9.09077267138867,2.82680322133877,3.05348677903743
"EUR",2021-02-19,1.45322972190149,-1.97322972188257,6.09098686923193,-9.10448016804717,2.83379042475219,3.05136371970832
"EUR",2021-02-22,1.37252174230739,-1.92388344775559,6.03859036496731,-9.15807215258786,2.38033066120286,2.69212337245145
"EUR",2021-02-23,1.44380023336216,-2.00313242978351,6.00158824166993,-9.19673360495721,2.3098226299731,2.65499208836874
"EUR",2021-02-24,1.52110051448472,-2.07222905269299,5.96159689988341,-9.23367810770833,2.36194307900518,2.70236705811152
"EUR",2021-02-25,1.50739381121762,-2.04139381123308,6.04574960282057,-9.13911182504998,2.40650591184194,2.70081048600622
"EUR",2021-02-26,1.40218112099671,-1.93718112100835,6.08464180108057,-9.09847203652053,2.26364003995672,2.55954650825477
"EUR",2021-03-01,1.36779740430705,-1.90179740431135,5.98180710681327,-9.12468504360458,2.31026505100572,2.63219997911318
"EUR",2021-03-02,1.38587424142501,-1.94553755063637,5.93379009104172,-9.17542467580775,2.145334097173,2.51071391363202
"EUR",2021-03-03,1.44475131775837,-2.00376870221954,5.9029539777005,-9.20244679594816,2.19093953202166,2.55712037697477
"EUR",2021-03-04,1.5165584608201,-2.08586883875595,5.88978610609869,-9.21763947681879,2.37052605824858,2.75579877266693
"EUR",2021-03-05,1.53531930264355,-2.09674325419752,5.91317744823235,-9.18936514041533,2.46161817413912,2.80763918010668
"EUR",2021-03-08,1.51649575388582,-2.08017284694408,5.93369488726468,-9.16838915562348,2.47034927318756,2.80294627828137
"EUR",2021-03-09,1.46167896335233,-2.01561878557816,5.98511414745513,-9.11413948106589,2.58652139032798,2.87966763175644
"EUR",2021-03-10,1.47776127176832,-2.05362417884426,5.88409001561258,-9.21760083329338,2.29361166778956,2.69690413124381
"EUR",2021-03-11,1.43351205886114,-1.9822344676747,6.00691524329481,-9.08621532725852,2.71072159714797,2.97900986365029
"EUR",2021-03-12,1.54240264145684,-2.10740264147778,5.82600765164481,-9.26846686524297,2.41473900313668,2.81743920377904
"EUR",2021-03-15,1.52326132586272,-2.08514067529045,5.83892855340603,-9.25356611140888,2.42596051868621,2.80034850816071
"EUR",2021-03-16,1.50466292051495,-2.06656427952668,5.90814658955752,-9.18153350005658,2.65279693409712,2.96858368557286
"EUR",2021-03-17,1.5924572816242,-2.16845728162315,5.75840052180373,-9.30045384551875,2.37252693515721,2.7845141521155
"EUR",2021-03-18,1.61581457939759,-2.18957461651812,5.82162528678262,-9.22979332823849,2.51523262383014,2.85914492074297
"EUR",2021-03-19,1.59339052430645,-2.16525973741587,5.77230421238132,-9.28226448058528,2.41201891389233,2.77647913083899
"EUR",2021-03-22,1.5995557141206,-2.18074677198542,5.75008886690366,-9.30579248110269,2.40610239809733,2.79313623790826
"EUR",2021-03-23,1.55390494090204,-2.13490494088474,5.73227192151708,-9.32572504030363,2.34747129715338,2.75096168354429
"EUR",2021-03-24,1.52792617967467,-2.10292617967791,5.74529866977664,-9.31273482167234,2.36868049256202,2.75503079506331
"EUR",2021-03-25,1.49289854370102,-2.07789854372708,5.75134142013067,-9.30619189637768,2.31360638992531,2.72942010335306
"EUR",2021-03-26,1.55939454626531,-2.1313945462698,5.74587323767025,-9.30831759295445,2.46859327632347,2.85786042818646
"EUR",2021-03-29,1.52916601833321,-2.1210633392641,5.74307163953171,-9.31239920538167,2.24899551330407,2.66973923038165
"EUR",2021-03-30,1.55250989548262,-2.15144489248889,5.78770844170696,-9.26212750254186,2.23598834534172,2.64313773507292
"EUR",2021-03-31,1.52468006553585,-2.13316523598732,5.80723349664071,-9.24280091204522,2.2506481841034,2.65895716090964
"EUR",2021-04-01,1.51122599458226,-2.12363010715356,5.77440863405716,-9.27779657437942,2.20693207477906,2.6407161886781
"EUR",2021-04-06,1.55365193434123,-2.15565193435433,5.80022944436652,-9.24365391398181,2.3305893239277,2.72922283322654
"EUR",2021-04-07,1.55175792137645,-2.14847259870919,5.77808189975438,-9.26810954075874,2.32844127865429,2.72329949816911
"EUR",2021-04-08,1.5530910521595,-2.15409105213601,5.78996341541189,-9.25521967074457,2.42833678423414,2.82710555515722
"EUR",2021-04-09,1.62080091247909,-2.2171817263389,5.83898388642946,-9.16083854951609,2.63189605271918,2.97378861565065
"EUR",2021-04-12,1.60020208168947,-2.19535645059454,5.81406019915017,-9.1876145726502,2.51372609523675,2.86461445079467
"EUR",2021-04-13,1.63495457168653,-2.23657677691436,5.8196257151995,-9.18294176656129,2.5924875045933,2.95890772840129
"EUR",2021-04-14,1.62538982895376,-2.2283898289511,5.82504712512775,-9.17792839740425,2.53319775753637,2.89694051258152
"EUR",2021-04-15,1.64263292077294,-2.23663292081228,5.86880285237277,-9.13027294943784,2.72098151499511,3.05295543416873
"EUR",2021-04-16,1.63586034301355,-2.22786034299453,5.83146609155564,-9.17001279273711,2.57771696112677,2.93258272849145
"EUR",2021-04-19,1.66102890252763,-2.25510722134453,5.90442961477155,-9.09155464955024,2.72717689975852,3.02394932126094
"EUR",2021-04-20,1.63851825006899,-2.23401783291782,5.87077606021305,-9.12772048225871,2.61008075459538,2.92911262691609
"EUR",2021-04-21,1.60531809400782,-2.19931809399879,5.86269167284803,-9.13603432933034,2.62204904542127,2.95587810260181
"EUR",2021-04-22,1.60444715128702,-2.20244715130443,5.90165436325075,-9.09608453932989,2.70966248730586,3.02954979345422
"EUR",2021-04-23,1.53014228916219,-2.12511754321093,5.92701315589234,-9.06856135278488,2.54036821763583,2.8391167384505
"EUR",2021-04-26,1.55937147791814,-2.15337147791927,5.9379403160839,-9.05744521316089,2.63519517687473,2.93219701293365
"EUR",2021-04-27,1.57688433591436,-2.17188433584277,5.9465261068321,-9.04776745657636,2.64872592668824,2.93951006440287
"EUR",2021-04-28,1.69209387274437,-2.27009387273271,5.97298504702352,-9.0146831930232,3.06515346279083,3.27817071038191
"EUR",2021-04-29,1.76602553582385,-2.33302553582652,5.96977540517589,-8.99307123018183,3.13717458570091,3.30127562913783
"EUR",2021-04-30,1.73826823403827,-2.31926823401318,5.88886421218194,-9.07501386603769,2.87656505711188,3.12179029049368
"EUR",2021-05-03,1.72610738000491,-2.32065315003072,5.82975440532545,-9.13695501562393,2.67338442506902,2.96953793859663
"EUR",2021-05-04,1.65021773187304,-2.2432177318763,5.80259461501961,-9.1663798333573,2.48678754869755,2.79185450460538
"EUR",2021-05-05,1.73475674694334,-2.32275674698138,5.84316374916291,-9.12110305435074,2.82765521994199,3.08842482317878
"EUR",2021-05-06,1.80199585207855,-2.38599585209199,5.84048503503189,-9.12309522371168,2.98839479059419,3.23744004580708
"EUR",2021-05-07,1.7428105252295,-2.32681052523876,5.8208119380222,-9.11957829080318,2.65487645277844,2.92227314550574
"EUR",2021-05-10,1.79220450536238,-2.3942045053777,5.77366855213127,-9.16619691363081,2.68580780878457,3.00603751027962
"EUR",2021-05-11,1.83582059408603,-2.44082059408422,5.81084195828501,-9.0922553302982,2.78210194248303,3.06452762544856
"EUR",2021-05-12,1.85180592714008,-2.44680592713933,5.88290336784979,-9.01586835990558,2.92344041434789,3.14372570880733
"EUR",2021-05-13,1.7250660255885,-2.32606602559569,5.819222333529,-9.05926566374318,2.30683671736439,2.56812855039652
"EUR",2021-05-14,1.78206594190552,-2.38706594189071,5.88064341365039,-8.9800709408834,2.64962433108001,2.89452524465922
"EUR",2021-05-17,1.80966002458001,-2.40366002458143,5.80879808173212,-9.05290816578984,2.50052086631001,2.76656107493526
"EUR",2021-05-18,1.73863077978704,-2.34063077981727,5.74164246057766,-9.106983647098,2.17514403478624,2.46760261762464
"EUR",2021-05-19,1.73997861816734,-2.34097861820923,5.74936334181414,-9.09911195876661,2.17819678527174,2.46860165649175
"EUR",2021-05-20,1.67909127555335,-2.29809127554287,5.74037111697342,-9.11157088968399,2.02915313065502,2.34705724997654
"EUR",2021-05-21,1.65609934836657,-2.27209934838137,5.72937376192586,-9.11803417739882,2.05991570970838,2.38462866317742
"EUR",2021-05-24,1.6605305122593,-2.28953051226504,5.6014892679257,-9.23320151753702,1.77140783861769,2.15208889965245
"EUR",2021-05-25,1.60345885147567,-2.23345885148022,5.64737499114539,-9.17185744995774,1.88748136700763,2.27151803724362
"EUR",2021-05-26,1.59908284314747,-2.20808284315047,5.68179518388946,-9.12391364522083,2.11570746715459,2.47225613573352
"EUR",2021-05-27,1.6231813280557,-2.23418132804305,5.67699955765399,-9.12492003432853,2.09194806247846,2.44437843489636
"EUR",2021-05-28,1.64071212994568,-2.23471212994767,5.66626848353331,-9.13026185409923,2.17963788505064,2.50817474336762
"EUR",2021-05-31,1.63184889059625,-2.22684889057805,5.70246619172103,-9.09200050031626,2.22509031499359,2.52902785995381
"EUR",2021-06-01,1.61676451535217,-2.22276451535639,5.6747908892626,-9.12215379839982,2.13491662782315,2.47050276808888
"EUR",2021-06-02,1.61224736891953,-2.21624736892064,5.64249829673582,-9.15565735462378,2.099916246287,2.45126635849347
"EUR",2021-06-03,1.60736526488435,-2.22536526488624,5.61978351390307,-9.18086303478035,2.00353529787218,2.37145641378412
"EUR",2021-06-04,1.59573283293723,-2.21773283293259,5.59955491745666,-9.20120084836204,1.97651588846802,2.36219701581283
"EUR",2021-06-07,1.63795166653139,-2.26295166655113,5.56447584421234,-9.22220253016345,1.95617275139706,2.34838128322562
"EUR",2021-06-08,1.58276492560206,-2.19976492554762,5.61969699732121,-9.16614597433188,2.00099694982028,2.37251094945266
"EUR",2021-06-09,1.53414689827794,-2.14014689827983,5.59103708382377,-9.1910469245446,1.9889824716574,2.36922923897185
"EUR",2021-06-10,1.55507437592891,-2.17907437592787,5.57041640061023,-9.20497020233184,1.92165500660529,2.32672774005773
"EUR",2021-06-11,1.52705665793287,-2.15305665793186,5.56459873128811,-9.20404459687734,1.93948332800277,2.35627939708168
"EUR",2021-06-14,1.54461231225604,-2.17561231225608,5.57720127105949,-9.18264483220948,1.93599611872698,2.34438677656728
"EUR",2021-06-15,1.54488089099583,-2.18188089099664,5.56838550147938,-9.18895925039977,1.88384452633793,2.29530330236234
"EUR",2021-06-16,1.55912878772803,-2.19212878771632,5.5402542254453,-9.21874521366869,1.88495510351047,2.3095862127487
"EUR",2021-06-17,1.57098574026392,-2.20298574025113,5.64585420019044,-9.08726140755016,2.03308482733609,2.39408230876821
"EUR",2021-06-18,1.53554372299193,-2.17654372299586,5.65336328263385,-9.07862671174693,1.92854308834561,2.31437438815288
"EUR",2021-06-21,1.53024925855521,-2.16324925855501,5.63654981665621,-9.09117514574914,1.87354466174177,2.24993785375736
"EUR",2021-06-22,1.56340579489267,-2.19640579487751,5.62465951424042,-9.10421997527506,1.91340885150028,2.29659076444141
"EUR",2021-06-23,1.56584537303561,-2.19484537304036,5.66644534419696,-9.06062314385855,2.04385890339164,2.41465473869475
"EUR",2021-06-24,1.57276155764273,-2.19676155763001,5.64640360240047,-9.05647221690763,2.0700349016032,2.44325489134595
"EUR",2021-06-25,1.62037122617155,-2.25137122617234,5.65568379861763,-9.04210400910391,2.1125974508665,2.47471311980229
"EUR",2021-06-28,1.61543415632259,-2.23450262240508,5.62634838326303,-9.07074867290934,2.09788076713907,2.46628169777718
"EUR",2021-06-29,1.60252075547453,-2.21592122275197,5.61518628269907,-9.08242879286256,2.08453093109626,2.44126263114293
"EUR",2021-06-30,1.55685979231685,-2.15796771893192,5.61541458572805,-9.08140911723535,2.08101514225513,2.4305777718391
"EUR",2021-07-01,1.54459306050403,-2.13805061634999,5.59870311063542,-9.10374381057907,2.09156757399903,2.44147604662413
"EUR",2021-07-02,1.52447851786962,-2.10995880643698,5.57742091838644,-9.12559848068086,2.09011634688214,2.43875501481744
"EUR",2021-07-05,1.52741024987894,-2.12741024986882,5.5845818205607,-9.11947185114452,2.01191641660835,2.38216774507844
"EUR",2021-07-06,1.48567756485506,-2.08367756488771,5.5706603442206,-9.1252467307105,2.01124158180136,2.40158668510014
"EUR",2021-07-07,1.4094388164719,-2.00343881645759,5.62313665775199,-9.07361934296754,2.01997434464632,2.39469870528263
"EUR",2021-07-08,1.39689319128329,-2.01189319127504,5.62352012383224,-9.07677966686287,1.91352154664476,2.32112360099875
"EUR",2021-07-09,1.43772047746187,-2.05372047746204,5.56335270145975,-9.13370161013644,1.83706707457278,2.26839632279103
"EUR",2021-07-12,1.43719442093393,-2.06019442092109,5.57171918851375,-9.12602199437212,1.86277531808594,2.30168614997379
"EUR",2021-07-13,1.43887128576641,-2.06587128576849,5.5518805880176,-9.13478972545227,1.86791611763282,2.32546219576312
"EUR",2021-07-14,1.41389349884914,-2.03659330503359,5.57864259885056,-9.10645880351843,1.87627400352828,2.31725326584217
"EUR",2021-07-15,1.39061211571591,-2.01061211571831,5.59086303763132,-9.09421869614341,1.88709468730491,2.32433528255756
"EUR",2021-07-16,1.39559365503601,-2.02059365503319,5.54080159717932,-9.14217563302584,1.86858370304358,2.34031255367249
"EUR",2021-07-19,1.34975015555685,-1.96275015554884,5.66971853106643,-9.00024454285165,2.09402979765027,2.49709226794438
"EUR",2021-07-20,1.30937849158788,-1.93237849157385,5.65101734923404,-9.02350942096066,1.97588902460172,2.39301979643764
"EUR",2021-07-21,1.35972442559953,-1.97972442560961,5.63953106421089,-9.02948585932077,2.06472601279523,2.47482134896181
"EUR",2021-07-22,1.36811727483152,-1.99411727482906,5.62736562257873,-9.04384260122001,2.09043556831891,2.50783439010022
"EUR",2021-07-23,1.3288229233521,-1.96382292337332,5.63226578902342,-9.0415330402558,2.0390856784107,2.4650021191845
"EUR",2021-07-26,1.34658020030683,-1.9755802003365,5.62418394524707,-9.04871590631165,2.06882504092025,2.48020814455112
"EUR",2021-07-27,1.3225190250995,-1.95251902509679,5.62101498516196,-9.05092327051483,2.05777592250145,2.47859937650654
"EUR",2021-07-28,1.35878762012028,-1.98343016104458,5.5725214999639,-9.10060714618968,2.05571592278508,2.47575019896319
"EUR",2021-07-29,1.35122968464503,-1.97722968464188,5.58882655166204,-9.08416485415344,2.07522179563156,2.48972374123009
"EUR",2021-07-30,1.32385022720544,-1.93882458286399,5.60053329077297,-9.07351133219701,2.08116624031693,2.48780978521229
"EUR",2021-08-02,1.29873478066104,-1.94273478065637,5.65210768865853,-9.02484116238371,2.11152054147411,2.52884899025774
"EUR",2021-08-03,1.26966506392639,-1.91466506394049,5.65202431153134,-9.02638998560935,2.10089897673076,2.52552359973623
"EUR",2021-08-04,1.26565122657921,-1.91565122660975,5.64442355415612,-9.03484365557097,2.10854287973043,2.53686461728311
"EUR",2021-08-05,1.24854870336515,-1.89454870336567,5.65347704166521,-9.02575395885986,2.13142873880309,2.55053621827301
"EUR",2021-08-06,1.29284279501491,-1.93884279500234,5.64898593466524,-9.02747523125306,2.11323590237947,2.53553734462518
"EUR",2021-08-09,1.27868437895179,-1.93361936284126,5.65956895292752,-9.01689113409807,2.11487926193598,2.55173050105213
"EUR",2021-08-10,1.23708278472034,-1.89608278470784,5.67961411192954,-8.99718015385364,2.05694007060364,2.49508640449069
"EUR",2021-08-11,1.27997978816309,-1.93797978817028,5.67400910244466,-8.99756120844259,2.08878308332567,2.51762063361691
"EUR",2021-08-12,1.27698992082559,-1.9349663002102,5.67225504441371,-8.99937691682162,2.0895248284769,2.51861320186114
"EUR",2021-08-13,1.25375670511413,-1.9102903467603,5.7003715800721,-8.96979562606271,2.09943927602726,2.52310856672294
"EUR",2021-08-16,1.26199275196376,-1.88999275195795,5.68816533623382,-8.98759232728264,2.23525819647677,2.63203580712389
"EUR",2021-08-17,1.28343645539617,-1.9144364554683,5.64566651173003,-9.03142006785203,2.13843377669651,2.55484797747809
"EUR",2021-08-18,1.27987024065241,-1.91287024065351,5.6350015209107,-9.04346754576217,2.1456679069867,2.56540841167188
"EUR",2021-08-19,1.26448217274167,-1.89848217274354,5.64949384406094,-9.02926945114177,2.13646397156292,2.54488343251934
"EUR",2021-08-20,1.24084030782104,-1.87046514758218,5.66268948609928,-9.0161683504815,2.15822221047407,2.55688116363018
"EUR",2021-08-23,1.27174848924106,-1.90774848927087,5.64424650834538,-9.0281203083873,2.12575747343225,2.5338506198965
"EUR",2021-08-24,1.26616872661217,-1.89916872662405,5.65094198726039,-9.02160849691073,2.1337247481293,2.53300461724247
"EUR",2021-08-25,1.33173341122091,-1.9537334112173,5.63654263763297,-9.03326378114936,2.183441410013,2.56099529955808
"EUR",2021-08-26,1.36989822045645,-1.99089822046154,5.63629058158175,-9.03160720563269,2.17337503665462,2.54735751280791
"EUR",2021-08-27,1.36770399838028,-1.98868037779142,5.63388703965366,-9.03404344348697,2.17500247839756,2.54782814447751
"EUR",2021-08-30,1.36989478033609,-1.99089478032752,5.63993473006909,-9.02456397151071,2.27221740588082,2.64543336966479
"EUR",2021-08-31,1.39344468666085,-2.03444468666332,5.63465806643152,-9.03073593563509,2.17507259421985,2.57106838446985
"EUR",2021-09-01,1.41640318078347,-2.04340318083962,5.61064339097334,-9.05281588114204,2.19322947391278,2.57221445910355
"EUR",2021-09-02,1.42568957500606,-2.04868957499172,5.5781723043769,-9.08592356212943,2.19872383458818,2.58506205952013
"EUR",2021-09-03,1.4609916357811,-2.09499163578724,5.56953406725298,-9.09433879127271,2.1504158469633,2.54975366998948
"EUR",2021-09-06,1.42265362559978,-2.05965362551574,5.63112068239924,-9.03037736364614,2.18292066093592,2.55668166102899
"EUR",2021-09-07,1.47085446057202,-2.10085446056829,5.64767985221251,-9.00924752067488,2.22470085941982,2.55884975605149
"EUR",2021-09-08,1.5090146664752,-2.14101466651395,5.68316023769235,-8.97034310940372,2.44148160556526,2.75549559946659
"EUR",2021-09-09,1.54745459010859,-2.18545459014075,5.64219464537208,-8.95601316480444,2.67813587821096,3.02445514019691
"EUR",2021-09-10,1.56376423443076,-2.19576423442451,5.69123273188281,-8.92633937339114,2.84618157336579,3.1481765480505
"EUR",2021-09-13,1.57189241742167,-2.20296296214198,5.69555180143408,-8.92161117090571,2.85145602706683,3.13741605015152
"EUR",2021-09-14,1.55981547481031,-2.19081547478731,5.70048023725344,-8.91535712689092,2.869131280052,3.15141851972501
"EUR",2021-09-15,1.57738600230143,-2.19481315058032,5.70227313338674,-8.91257547879043,2.88951693022466,3.12593990712728
"EUR",2021-09-16,1.53105844254841,-2.11097129349795,5.77121031386835,-8.83972495274421,2.93556058933896,3.0542664151912
"EUR",2021-09-17,1.60047759941979,-2.27247759943193,5.60623373370474,-9.00336322531234,2.4427074389228,2.82767504832744
"EUR",2021-09-20,1.59357495678149,-2.26487409765488,5.55713317066578,-9.05484792392581,2.43616782844328,2.85491918671811
"EUR",2021-09-21,1.53562088883776,-2.20162088889196,5.53702278821689,-9.07769619054516,2.3030433517149,2.7365547736669
"EUR",2021-09-22,1.52396808506341,-2.18796808488364,5.56830549537309,-9.04387132383846,2.31945432845933,2.72976270661034
"EUR",2021-09-23,1.54555729639612,-2.20555729632145,5.61844948730535,-8.98686261264966,2.37694470814893,2.74704139058566
"EUR",2021-09-24,1.59868683112499,-2.27468683111118,5.57047812531598,-8.99577340752032,2.26170051086164,2.65208520295188
"EUR",2021-09-27,1.61528382241512,-2.30428382242815,5.58011934429445,-8.98707857780224,2.27838821957892,2.68961413341602
"EUR",2021-09-28,1.6622549621911,-2.35425496218876,5.65287437380499,-8.90536506537209,2.45456664917715,2.82019910632979
"EUR",2021-09-29,1.59822436541971,-2.28922436544491,5.58041110437545,-8.92471360456912,2.30938378652571,2.70183150338431
"EUR",2021-09-30,1.6478238912176,-2.34282389120859,5.56839654427513,-8.93632084242233,2.29797818032314,2.69242441711411
"EUR",2021-10-01,1.5981151944807,-2.30911519448122,5.45117583316635,-8.98503115039975,2.08886994571271,2.55477757727069
"EUR",2021-10-04,1.6352734312646,-2.35252017664091,5.43132773596149,-8.98911701014429,2.08859080710495,2.53444953737742
"EUR",2021-10-05,1.63051709631593,-2.3445170963157,5.4455056193846,-8.97412285428634,2.10692963033227,2.53978648922043
"EUR",2021-10-06,1.65364451342554,-2.36264451343085,5.46806690923921,-8.95052113422141,2.17609204647617,2.60282586795797
"EUR",2021-10-07,1.63499711780849,-2.3449971178277,5.43575496889697,-8.98330587222868,2.09084855712686,2.50939368299568
"EUR",2021-10-08,1.66577271823289,-2.37677271823968,5.43976297070373,-8.97780257405799,2.12928063736108,2.54614711938868
"EUR",2021-10-11,1.70571213979924,-2.4207121397971,5.44262794922937,-8.97326038906767,2.13126813815808,2.55009816406417
"EUR",2021-10-12,1.64960622222562,-2.36660622222448,5.45609173434956,-8.94909620655837,1.97364694050908,2.37190962132045
"EUR",2021-10-13,1.58479409691009,-2.29579409689026,5.58711321265866,-8.81322412908403,2.16090526075224,2.52025590824406
"EUR",2021-10-14,1.54644451083263,-2.2244445108229,5.61586347415911,-8.79050856622149,2.29666909704958,2.60993103225958
"EUR",2021-10-15,1.55381417701526,-2.25281417701646,5.5618321199051,-8.84743369014863,2.06565179437494,2.43878434404817
"EUR",2021-10-18,1.4804546875522,-2.18345468753224,5.76853860983113,-8.62692760184434,2.22526663536111,2.51674439708185
"EUR",2021-10-19,1.54029325333732,-2.24629325333864,5.73648880390531,-8.6568796839947,2.16506110785306,2.4793416985151
"EUR",2021-10-20,1.58446878775098,-2.26446878776098,5.67849274652657,-8.71478315860478,2.37414089380494,2.66835434879426
"EUR",2021-10-21,1.52958717471523,-2.21958717471845,5.72674474929326,-8.66069421614632,2.20573065740546,2.47778971993926
"EUR",2021-10-22,1.47544393090204,-2.15744393089624,5.77331897839302,-8.61457217211252,2.15382146510384,2.41135620792689
"EUR",2021-10-25,1.50606390822508,-2.18406390822393,5.86191627859084,-8.5206685948516,2.53643633750645,2.71283115810048
"EUR",2021-10-26,1.50167872790459,-2.18967872791058,5.87335217277202,-8.50869427465582,2.5562075673248,2.73723654329487
"EUR",2021-10-27,1.41459855656536,-2.12559855656636,5.90095862952972,-8.46080623656538,2.46155220928652,2.67514243527106
"EUR",2021-10-28,1.38640167017928,-2.0604016701694,6.10485748465324,-8.24568669664454,2.70631242211557,2.80871399975549
"EUR",2021-10-29,1.36817699202366,-2.01917699201687,6.25609809914806,-8.03195935095465,2.82063011050009,2.7975217480506
"EUR",2021-11-01,1.40429788851681,-2.07929788874774,6.24863040529699,-8.03581806598502,2.82521088520462,2.8266678208748
"EUR",2021-11-02,1.38091242602575,-2.08491242602538,5.79958442669122,-8.44534731049355,2.07466682023819,2.28046220930732
"EUR",2021-11-03,1.37065983770101,-2.13655416765504,22.6491693500001,-25.384622673567,1.8393027465054,1.93986804953462
"EUR",2021-11-04,1.3794519613791,-2.07645196137387,22.6147087954734,-25.4311603336584,2.19992047968885,2.26951598166494
"EUR",2021-11-05,1.33271703769213,-2.03771703769001,22.5780933702006,-25.4669984181657,2.15796549960223,2.2363985261666
"EUR",2021-11-08,1.35769737859936,-2.09948565148837,22.5799825231214,-25.4648063439978,2.09872984171165,2.18797381721602
"EUR",2021-11-09,1.27158049648429,-2.03158049647887,22.6738029907647,-25.3732343007876,2.15434632089948,2.22808300269847
"EUR",2021-11-10,1.29921696557436,-2.07721696558441,22.7087610385688,-25.3367568274079,2.1298752022117,2.20542084472922
"EUR",2021-11-11,1.30945613744406,-2.07045613745453,22.8069367625373,-25.2351822474562,2.28436771609933,2.33527214875751
"EUR",2021-11-12,1.34526374988974,-2.10026374989416,22.7548621189745,-25.2871777543215,2.36311952908035,2.41182483628087
"EUR",2021-11-15,1.31164116820959,-2.09864116820936,22.7819189779562,-25.2597842695205,2.20943456940789,2.26540844780519
"EUR",2021-11-16,1.37807490747741,-2.17407490745666,22.710474002254,-25.331035718277,2.19770353985057,2.26183102593473
"EUR",2021-11-17,1.38398138539397,-2.18498138538111,22.6738977954934,-25.3675213011538,2.1124314938566,2.18520397548817
"EUR",2021-11-18,1.3480213518455,-2.18502135183315,22.65662395646,-25.3809775276204,2.00981268756305,2.09806341657892
"EUR",2021-11-19,1.30353065432626,-2.11253065432063,22.6548505144172,-25.3796427038097,2.12590390994161,2.20519045398513
"EUR",2021-11-22,1.31798353596664,-2.17698353594322,22.5959806428038,-25.436054700972,1.90549983712111,2.01135175692569
"EUR",2021-11-23,1.39138828480561,-2.2753882847994,22.5852043301579,-25.4217419254504,1.80901430944534,1.91307931654406
"EUR",2021-11-24,1.49671590477525,-2.36371590476429,22.5499105078263,-25.4560746955494,1.93309554438252,2.03470095272459
"EUR",2021-11-25,1.42670760461913,-2.28270760462119,22.5822224569828,-25.4221288953505,1.92683116226025,2.02510791572332
"EUR",2021-11-26,1.40406713885521,-2.21287343844294,22.6148082550029,-25.3769860739894,2.25934141688439,2.34356279611295
"EUR",2021-11-29,1.3916425409983,-2.23464254098707,22.6140780519033,-25.3769151348966,2.04089625843039,2.13741720669177
"EUR",2021-11-30,1.28946081327593,-2.14546081329026,22.6486115910677,-25.3406061633159,1.99123188616069,2.09303369365029
"EUR",2021-12-01,1.28879279838908,-2.14679279838107,22.7721950068457,-25.2146700234346,2.07829433729721,2.1699099824084
"EUR",2021-12-02,1.28270292520845,-2.14970292522747,22.7270747061158,-25.2560850275141,2.08893685438568,2.19345749574573
"EUR",2021-12-03,1.29246859472018,-2.14425114168132,22.7294187733602,-25.2537669516377,2.08805341843402,2.19993234663069
"EUR",2021-12-06,1.2424313454236,-2.11343134541985,22.6813962600536,-25.3009823802511,1.9309131467208,2.05204613972031
"EUR",2021-12-07,1.23783366774549,-2.09907577902816,22.7023897062824,-25.2799319960755,1.93446572675073,2.05567390863162
"EUR",2021-12-08,1.29674736246378,-2.10874736246605,22.7457606484706,-25.2304050220988,2.13984777141726,2.23738017454711
"EUR",2021-12-09,1.27921728906659,-2.09529502775349,22.6652887369225,-25.3156929831566,1.98698056268785,2.09709162534235
"EUR",2021-12-10,1.31384948461137,-2.08384948460436,22.6615401312483,-25.3118848099682,2.20718783713294,2.31829672010145
"EUR",2021-12-13,1.28559385877346,-2.06135340333548,22.6515904411337,-25.3299855006596,2.12843346225505,2.24745137144346
"EUR",2021-12-15,1.30109689870352,-2.04209689871399,22.6511947187798,-25.3279777653258,2.20183167065493,2.31712236774181
"EUR",2021-12-16,1.30772708102259,-2.12572708102039,22.6598652000332,-25.3164806112766,1.9365654635253,2.06598041840588
"EUR",2021-12-17,1.29798287862641,-2.04498287862342,22.6400900822065,-25.3383172893505,2.22524826914615,2.32488648180542
"EUR",2021-12-20,1.35930553281949,-2.10930553281596,22.5938652867162,-25.3846088501242,2.29924004632615,2.40742171368593
