TIME_PERIOD,Strategy ID,Fund name,Value,Return
2018-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,256.50224057202723,0.028096834907648603
2018-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,259.39590301185945,0.011281236504519562
2018-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,239.8923183098637,-0.07518848399507704
2018-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,237.58702874291677,-0.009609684808536606
2018-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,220.95188461198055,-0.07001705530370698
2019-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,235.00316829501153,0.06359431469754974
2019-02-28,Global Minimum Variance portfolio,Global Minimum Variance portfolio,243.9238959457264,0.03796003141334767
2019-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,252.73243687271096,0.036111840920024015
2019-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,261.6858024710243,0.035426262291858995
2019-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,251.64970171603275,-0.03835172049925342
2019-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,262.38975419088297,0.04267858217837085
2019-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,263.2633389559529,0.0033293402319148307
2019-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,261.3031157035406,-0.007445864890212846
2019-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,268.7822886423962,0.028622593797699214
2019-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,269.3237353851275,0.0020144435314771365
2019-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,280.0762952223614,0.03992429342277592
2019-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,285.8350082849695,0.020561229782177948
2020-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,286.6055042328697,0.0026955968498163754
2020-02-29,Global Minimum Variance portfolio,Global Minimum Variance portfolio,264.88721311425695,-0.07577764836283961
2020-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,232.24020248208777,-0.1232487225349272
