TIME_PERIOD,Portfolio,Return,Avg_FirmSize,N_firms,Region,N_Portfolios,Portfolio_market_size,Market_return,USD_to_EUR,Monthly_Exchange_Return,Return_EUR,SMB_USD,MOM_USD,RF_USD,SMB_EUR,MOM_EUR,RF_EUR
2014-09-30,SMALL HiPRIOR,-4.68,308.62,1407,EU,6,434228.34,-3.760461271014988,0.7947230390209012,0.9953111340697767,-4.658056107446555,-1.1933333333333334,2.4900000000000007,0.0,-1.1877379533232677,2.478324723833744,0.0026447133485805185
2014-09-30,SMALL HiPRIOR,-5.43,667.01,658,US,6,438892.58,-1.9602498099080647,0.7947230390209012,0.9953111340697767,-5.4045394579988875,-2.813333333333334,0.6000000000000005,0.0,-2.800141990516305,0.5971866804418662,0.0026447133485805185
2014-09-30,SMALL LoPRIOR,-6.57,555.59,1093,US,6,607259.87,-1.9602498099080647,0.7947230390209012,0.9953111340697767,-6.539194150838433,-2.813333333333334,0.6000000000000005,0.0,-2.800141990516305,0.5971866804418662,0.0026447133485805185
2014-09-30,SMALL LoPRIOR,-7.24,215.22,1966,EU,6,423122.52,-3.760461271014988,0.7947230390209012,0.9953111340697767,-7.206052610665183,-1.1933333333333334,2.4900000000000007,0.0,-1.1877379533232677,2.478324723833744,0.0026447133485805185
2014-10-31,BIG HiPRIOR,2.3,21641.61,343,US,6,7423072.23,2.6167626821406644,0.7984669434685404,0.9967262855317789,2.292470456723091,2.123333333333334,-0.2150000000000003,0.0,2.116382146279144,-0.21429615138933267,0.003434924932947281
2014-10-31,BIG HiPRIOR,-3.18,15828.75,201,EU,6,3181578.75,-2.7270728444413947,0.7984669434685404,0.9967262855317789,-3.169589587991057,-1.4066666666666672,1.0799999999999992,0.0,-1.402061641648035,1.0764643883743208,0.003434924932947281
2014-10-31,BIG LoPRIOR,1.32,10837.76,152,US,6,1647339.52,2.6167626821406644,0.7984669434685404,0.9967262855317789,1.3156786969019483,2.123333333333334,-0.2150000000000003,0.0,2.116382146279144,-0.21429615138933267,0.003434924932947281
2014-10-31,BIG LoPRIOR,-1.92,14109.8,211,EU,6,2977167.8,-2.7270728444413947,0.7984669434685404,0.9967262855317789,-1.9137144682210154,-1.4066666666666672,1.0799999999999992,0.0,-1.402061641648035,1.0764643883743208,0.003434924932947281
2014-10-31,ME1 PRIOR2,7.81,695.53,725,US,6,504259.25,2.6167626821406644,0.7984669434685404,0.9967262855317789,7.784432290003193,2.123333333333334,-0.2150000000000003,0.0,2.116382146279144,-0.21429615138933267,0.003434924932947281
2014-10-31,ME1 PRIOR2,-2.96,362.25,985,EU,6,356816.25,-2.7270728444413947,0.7984669434685404,0.9967262855317789,-2.9503098051740655,-1.4066666666666672,1.0799999999999992,0.0,-1.402061641648035,1.0764643883743208,0.003434924932947281
2014-10-31,ME2 PRIOR2,2.56,25303.9,411,US,6,10399902.9,2.6167626821406644,0.7984669434685404,0.9967262855317789,2.551619290961354,2.123333333333334,-0.2150000000000003,0.0,2.116382146279144,-0.21429615138933267,0.003434924932947281
2014-10-31,ME2 PRIOR2,-2.6,20532.83,274,EU,6,5625995.420000001,-2.7270728444413947,0.7984669434685404,0.9967262855317789,-2.5914883423826254,-1.4066666666666672,1.0799999999999992,0.0,-1.402061641648035,1.0764643883743208,0.003434924932947281
2014-10-31,SMALL HiPRIOR,4.29,658.33,619,US,6,407506.27,2.6167626821406644,0.7984669434685404,0.9967262855317789,4.275955764931331,2.123333333333334,-0.2150000000000003,0.0,2.116382146279144,-0.21429615138933267,0.003434924932947281
2014-10-31,SMALL HiPRIOR,-2.95,316.16,1402,EU,6,443256.32,-2.7270728444413947,0.7984669434685404,0.9967262855317789,-2.940342542318748,-1.4066666666666672,1.0799999999999992,0.0,-1.402061641648035,1.0764643883743208,0.003434924932947281
2014-10-31,SMALL LoPRIOR,5.7,504.32,1143,US,6,576437.76,2.6167626821406644,0.7984669434685404,0.9967262855317789,5.68133982753114,2.123333333333334,-0.2150000000000003,0.0,2.116382146279144,-0.21429615138933267,0.003434924932947281
2014-10-31,SMALL LoPRIOR,-6.37,203.53,2016,EU,6,410316.48,-2.7270728444413947,0.7984669434685404,0.9967262855317789,-6.3491464388374315,-1.4066666666666672,1.0799999999999992,0.0,-1.402061641648035,1.0764643883743208,0.003434924932947281
2014-11-30,BIG HiPRIOR,3.38,25315.1,360,US,6,9113436.0,2.5856819511811593,0.8010894816951054,0.9726027397260274,3.2873972602739725,-2.21,0.685,0.0,-2.14945205479452,0.6662328767123289,0.0026532972473898297
2014-11-30,BIG HiPRIOR,1.54,16544.12,200,EU,6,3308824.0,2.1089378382092576,0.8010894816951054,0.9726027397260274,1.4978082191780822,-1.0766666666666667,-0.615,0.0,-1.0471689497716896,-0.598150684931507,0.0026532972473898297
2014-11-30,BIG LoPRIOR,2.88,9238.65,129,US,6,1191785.8499999999,2.5856819511811593,0.8010894816951054,0.9726027397260274,2.801095890410959,-2.21,0.685,0.0,-2.14945205479452,0.6662328767123289,0.0026532972473898297
2014-11-30,BIG LoPRIOR,3.09,12962.62,207,EU,6,2683262.3400000003,2.1089378382092576,0.8010894816951054,0.9726027397260274,3.0053424657534245,-1.0766666666666667,-0.615,0.0,-1.0471689497716896,-0.598150684931507,0.0026532972473898297
2014-11-30,ME1 PRIOR2,0.92,357.64,1067,EU,6,381601.88,2.1089378382092576,0.8010894816951054,0.9726027397260274,0.8947945205479453,-1.0766666666666667,-0.615,0.0,-1.0471689497716896,-0.598150684931507,0.0026532972473898297
2014-11-30,ME1 PRIOR2,-0.27,735.34,773,US,6,568417.8200000001,2.5856819511811593,0.8010894816951054,0.9726027397260274,-0.26260273972602743,-2.21,0.685,0.0,-2.14945205479452,0.6662328767123289,0.0026532972473898297
2014-11-30,ME2 PRIOR2,2.26,19673.52,278,EU,6,5469238.5600000005,2.1089378382092576,0.8010894816951054,0.9726027397260274,2.1980821917808218,-1.0766666666666667,-0.615,0.0,-1.0471689497716896,-0.598150684931507,0.0026532972473898297
2014-11-30,ME2 PRIOR2,2.26,22723.3,423,US,6,9611955.9,2.5856819511811593,0.8010894816951054,0.9726027397260274,2.1980821917808218,-2.21,0.685,0.0,-2.14945205479452,0.6662328767123289,0.0026532972473898297
2014-11-30,SMALL HiPRIOR,0.25,645.96,658,US,6,425041.68000000005,2.5856819511811593,0.8010894816951054,0.9726027397260274,0.24315068493150685,-2.21,0.685,0.0,-2.14945205479452,0.6662328767123289,0.0026532972473898297
2014-11-30,SMALL HiPRIOR,0.86,288.36,1384,EU,6,399090.24,2.1089378382092576,0.8010894816951054,0.9726027397260274,0.8364383561643836,-1.0766666666666667,-0.615,0.0,-1.0471689497716896,-0.598150684931507,0.0026532972473898297
2014-11-30,SMALL LoPRIOR,0.54,202.09,1968,EU,6,397713.12,2.1089378382092576,0.8010894816951054,0.9726027397260274,0.5252054794520549,-1.0766666666666667,-0.615,0.0,-1.0471689497716896,-0.598150684931507,0.0026532972473898297
2014-11-30,SMALL LoPRIOR,-0.62,547.11,1051,US,6,575012.61,2.5856819511811593,0.8010894816951054,0.9726027397260274,-0.603013698630137,-2.21,0.685,0.0,-2.14945205479452,0.6662328767123289,0.0026532972473898297
2014-12-31,BIG HiPRIOR,-3.32,17195.1,199,EU,6,3421824.9,-3.733211178574904,0.8236553825879253,0.9311424100156496,-3.0913928012519563,0.9566666666666666,1.9850000000000003,0.0,0.8907929055816379,1.8483176838810647,0.0022180398268756285
2014-12-31,BIG HiPRIOR,-0.74,24775.36,368,US,6,9117332.48,-0.07041527689222463,0.8236553825879253,0.9311424100156496,-0.6890453834115807,2.1733333333333333,1.0299999999999998,0.0,2.0236828377673453,0.959076682316119,0.0022180398268756285
2014-12-31,BIG LoPRIOR,-1.78,11968.66,134,US,6,1603800.44,-0.07041527689222463,0.8236553825879253,0.9311424100156496,-1.6574334898278562,2.1733333333333333,1.0299999999999998,0.0,2.0236828377673453,0.959076682316119,0.0022180398268756285
2014-12-31,BIG LoPRIOR,-4.18,14750.77,206,EU,6,3038658.62,-3.733211178574904,0.8236553825879253,0.9311424100156496,-3.8921752738654147,0.9566666666666666,1.9850000000000003,0.0,0.8907929055816379,1.8483176838810647,0.0022180398268756285
2014-12-31,ME1 PRIOR2,3.08,715.65,780,US,6,558207.0,-0.07041527689222463,0.8236553825879253,0.9311424100156496,2.8679186228482005,2.1733333333333333,1.0299999999999998,0.0,2.0236828377673453,0.959076682316119,0.0022180398268756285
2014-12-31,ME1 PRIOR2,-1.66,323.64,1182,EU,6,382542.48,-3.733211178574904,0.8236553825879253,0.9311424100156496,-1.5456964006259781,0.9566666666666666,1.9850000000000003,0.0,0.8907929055816379,1.8483176838810647,0.0022180398268756285
2014-12-31,ME2 PRIOR2,0.46,23085.82,421,US,6,9719130.22,-0.07041527689222463,0.8236553825879253,0.9311424100156496,0.4283255086071988,2.1733333333333333,1.0299999999999998,0.0,2.0236828377673453,0.959076682316119,0.0022180398268756285
2014-12-31,ME2 PRIOR2,-4.1,19196.33,271,EU,6,5202205.430000001,-3.733211178574904,0.8236553825879253,0.9311424100156496,-3.817683881064163,0.9566666666666666,1.9850000000000003,0.0,0.8907929055816379,1.8483176838810647,0.0022180398268756285
2014-12-31,SMALL HiPRIOR,-0.76,322.65,1167,EU,6,376532.55,-3.733211178574904,0.8236553825879253,0.9311424100156496,-0.7076682316118936,0.9566666666666666,1.9850000000000003,0.0,0.8907929055816379,1.8483176838810647,0.0022180398268756285
2014-12-31,SMALL HiPRIOR,2.51,688.26,608,US,6,418462.08,-0.07041527689222463,0.8236553825879253,0.9311424100156496,2.3371674491392804,2.1733333333333333,1.0299999999999998,0.0,2.0236828377673453,0.959076682316119,0.0022180398268756285
2014-12-31,SMALL LoPRIOR,1.49,503.88,1085,US,6,546709.8,-0.07041527689222463,0.8236553825879253,0.9311424100156496,1.3874021909233178,2.1733333333333333,1.0299999999999998,0.0,2.0236828377673453,0.959076682316119,0.0022180398268756285
2014-12-31,SMALL LoPRIOR,-3.87,215.31,2064,EU,6,444399.84,-3.733211178574904,0.8236553825879253,0.9311424100156496,-3.603521126760564,0.9566666666666666,1.9850000000000003,0.0,0.8907929055816379,1.8483176838810647,0.0022180398268756285
2015-01-31,BIG HiPRIOR,-1.42,24290.16,412,US,6,10007545.92,-3.1136784493857905,0.8845643520566121,0.9942503317116321,-1.4118354710305177,-1.4766666666666666,3.7449999999999997,0.0,-1.4681763231608436,3.7234674922600624,0.0009517307919748585
2015-01-31,BIG HiPRIOR,1.66,16705.33,201,EU,6,3357771.3300000005,-0.3208620562975226,0.8845643520566121,0.9942503317116321,1.6504555506413092,-0.7866666666666668,3.4999999999999996,0.0,-0.7821435942798174,3.4798761609907123,0.0009517307919748585
2015-01-31,BIG LoPRIOR,-3.32,13570.64,114,US,6,1547052.96,-3.1136784493857905,0.8845643520566121,0.9942503317116321,-3.3009111012826184,-1.4766666666666666,3.7449999999999997,0.0,-1.4681763231608436,3.7234674922600624,0.0009517307919748585
2015-01-31,BIG LoPRIOR,-3.09,12739.69,207,EU,6,2637115.83,-0.3208620562975226,0.8845643520566121,0.9942503317116321,-3.072233524988943,-0.7866666666666668,3.4999999999999996,0.0,-0.7821435942798174,3.4798761609907123,0.0009517307919748585
2015-01-31,ME1 PRIOR2,-4.53,711.41,866,US,6,616081.0599999999,-3.1136784493857905,0.8845643520566121,0.9942503317116321,-4.5039540026536935,-1.4766666666666666,3.7449999999999997,0.0,-1.4681763231608436,3.7234674922600624,0.0009517307919748585
2015-01-31,ME1 PRIOR2,-1.61,319.27,1157,EU,6,369395.38999999996,-0.3208620562975226,0.8845643520566121,0.9942503317116321,-1.6007430340557278,-0.7866666666666668,3.4999999999999996,0.0,-0.7821435942798174,3.4798761609907123,0.0009517307919748585
2015-01-31,ME2 PRIOR2,0.15,18878.24,279,EU,6,5267028.960000001,-0.3208620562975226,0.8845643520566121,0.9942503317116321,0.1491375497567448,-0.7866666666666668,3.4999999999999996,0.0,-0.7821435942798174,3.4798761609907123,0.0009517307919748585
2015-01-31,ME2 PRIOR2,-4.69,22304.24,399,US,6,8899391.76,-3.1136784493857905,0.8845643520566121,0.9942503317116321,-4.663034055727555,-1.4766666666666666,3.7449999999999997,0.0,-1.4681763231608436,3.7234674922600624,0.0009517307919748585
2015-01-31,SMALL HiPRIOR,-1.79,726.33,553,US,6,401660.49000000005,-3.1136784493857905,0.8845643520566121,0.9942503317116321,-1.7797080937638214,-1.4766666666666666,3.7449999999999997,0.0,-1.4681763231608436,3.7234674922600624,0.0009517307919748585
2015-01-31,SMALL HiPRIOR,-0.77,305.16,1094,EU,6,333845.04000000004,-0.3208620562975226,0.8845643520566121,0.9942503317116321,-0.7655727554179568,-0.7866666666666668,3.4999999999999996,0.0,-0.7821435942798174,3.4798761609907123,0.0009517307919748585
2015-01-31,SMALL LoPRIOR,-3.02,207.82,2144,EU,6,445566.07999999996,-0.3208620562975226,0.8845643520566121,0.9942503317116321,-3.002636001769129,-0.7866666666666668,3.4999999999999996,0.0,-0.7821435942798174,3.4798761609907123,0.0009517307919748585
2015-01-31,SMALL LoPRIOR,-7.38,505.73,1048,US,6,530005.04,-3.1136784493857905,0.8845643520566121,0.9942503317116321,-7.337567448031845,-1.4766666666666666,3.7449999999999997,0.0,-1.4681763231608436,3.7234674922600624,0.0009517307919748585
2015-02-28,BIG HiPRIOR,4.48,16219.9,198,EU,6,3211540.1999999997,6.214375029259969,0.889679715302491,0.9572064056939502,4.288284697508898,0.75,-3.964999999999999,0.0,0.7179048042704634,-3.795323398576512,0.000286081682213446
2015-02-28,BIG HiPRIOR,5.5,23260.78,373,US,6,8676270.94,6.124776041333055,0.889679715302491,0.9572064056939502,5.264635231316726,0.41666666666666696,-3.1049999999999986,0.0,0.3988360023724802,-2.9721258896797167,0.000286081682213446
2015-02-28,BIG LoPRIOR,9.26,13238.08,204,EU,6,2700568.32,6.214375029259969,0.889679715302491,0.9572064056939502,8.863731316725978,0.75,-3.964999999999999,0.0,0.7179048042704634,-3.795323398576512,0.000286081682213446
2015-02-28,BIG LoPRIOR,8.17,11172.63,136,US,6,1519477.68,6.124776041333055,0.889679715302491,0.9572064056939502,7.820376334519573,0.41666666666666696,-3.1049999999999986,0.0,0.3988360023724802,-2.9721258896797167,0.000286081682213446
2015-02-28,ME1 PRIOR2,5.69,347.26,1013,EU,6,351774.38,6.214375029259969,0.889679715302491,0.9572064056939502,5.446504448398577,0.75,-3.964999999999999,0.0,0.7179048042704634,-3.795323398576512,0.000286081682213446
2015-02-28,ME1 PRIOR2,6.2,683.33,807,US,6,551447.31,6.124776041333055,0.889679715302491,0.9572064056939502,5.934679715302491,0.41666666666666696,-3.1049999999999986,0.0,0.3988360023724802,-2.9721258896797167,0.000286081682213446
2015-02-28,ME2 PRIOR2,6.22,22502.08,425,US,6,9563384.0,6.124776041333055,0.889679715302491,0.9572064056939502,5.95382384341637,0.41666666666666696,-3.1049999999999986,0.0,0.3988360023724802,-2.9721258896797167,0.000286081682213446
2015-02-28,ME2 PRIOR2,5.43,19212.16,276,EU,6,5302556.16,6.214375029259969,0.889679715302491,0.9572064056939502,5.197630782918149,0.75,-3.964999999999999,0.0,0.7179048042704634,-3.795323398576512,0.000286081682213446
2015-02-28,SMALL HiPRIOR,5.69,750.63,525,US,6,394080.75,6.124776041333055,0.889679715302491,0.9572064056939502,5.446504448398577,0.41666666666666696,-3.1049999999999986,0.0,0.3988360023724802,-2.9721258896797167,0.000286081682213446
2015-02-28,SMALL HiPRIOR,6.42,345.45,912,EU,6,315050.39999999997,6.214375029259969,0.889679715302491,0.9572064056939502,6.14526512455516,0.75,-3.964999999999999,0.0,0.7179048042704634,-3.795323398576512,0.000286081682213446
2015-02-28,SMALL LoPRIOR,9.57,196.41,2464,EU,6,483954.24,6.214375029259969,0.889679715302491,0.9572064056939502,9.160465302491104,0.75,-3.964999999999999,0.0,0.7179048042704634,-3.795323398576512,0.000286081682213446
2015-02-28,SMALL LoPRIOR,9.23,434.75,1135,US,6,493441.25,6.124776041333055,0.889679715302491,0.9572064056939502,8.835015124555161,0.41666666666666696,-3.1049999999999986,0.0,0.3988360023724802,-2.9721258896797167,0.000286081682213446
2015-03-31,BIG HiPRIOR,-2.35,20333.8,200,EU,6,4066760.0,-2.2844934707264755,0.9294544102611766,1.0423831211079095,-2.4496003346035877,-0.10666666666666647,1.5700000000000003,0.0,-0.11118753291817685,1.636541500139418,-0.00037296535461717184
2015-03-31,BIG HiPRIOR,-0.62,24612.1,370,US,6,9106477.0,-1.1262885912763692,0.9294544102611766,1.0423831211079095,-0.6462775350869039,1.7966666666666664,2.705,0.0,1.8728150075905439,2.8196463425968954,-0.00037296535461717184
2015-03-31,BIG LoPRIOR,-2.94,10628.06,144,US,6,1530440.64,-1.1262885912763692,0.9294544102611766,1.0423831211079095,-3.064606376057254,1.7966666666666664,2.705,0.0,1.8728150075905439,2.8196463425968954,-0.00037296535461717184
2015-03-31,BIG LoPRIOR,-2.22,14831.42,205,EU,6,3040441.1,-2.2844934707264755,0.9294544102611766,1.0423831211079095,-2.3140905288595595,-0.10666666666666647,1.5700000000000003,0.0,-0.11118753291817685,1.636541500139418,-0.00037296535461717184
2015-03-31,ME1 PRIOR2,-2.49,395.29,1060,EU,6,419007.4,-2.2844934707264755,0.9294544102611766,1.0423831211079095,-2.595533971558695,-0.10666666666666647,1.5700000000000003,0.0,-0.11118753291817685,1.636541500139418,-0.00037296535461717184
2015-03-31,ME1 PRIOR2,1.67,700.89,851,US,6,596457.39,-1.1262885912763692,0.9294544102611766,1.0423831211079095,1.740779812250209,1.7966666666666664,2.705,0.0,1.8728150075905439,2.8196463425968954,-0.00037296535461717184
2015-03-31,ME2 PRIOR2,-2.15,17619.95,273,EU,6,4810246.350000001,-2.2844934707264755,0.9294544102611766,1.0423831211079095,-2.241123710382005,-0.10666666666666647,1.5700000000000003,0.0,-0.11118753291817685,1.636541500139418,-0.00037296535461717184
2015-03-31,ME2 PRIOR2,-1.65,24643.78,414,US,6,10202524.92,-1.1262885912763692,0.9294544102611766,1.0423831211079095,-1.7199321498280506,1.7966666666666664,2.705,0.0,1.8728150075905439,2.8196463425968954,-0.00037296535461717184
2015-03-31,SMALL HiPRIOR,-0.81,345.06,843,EU,6,290885.58,-2.2844934707264755,0.9294544102611766,1.0423831211079095,-0.8443303280974068,-0.10666666666666647,1.5700000000000003,0.0,-0.11118753291817685,1.636541500139418,-0.00037296535461717184
2015-03-31,SMALL HiPRIOR,2.46,791.46,560,US,6,443217.60000000003,-1.1262885912763692,0.9294544102611766,1.0423831211079095,2.5642624779254573,1.7966666666666664,2.705,0.0,1.8728150075905439,2.8196463425968954,-0.00037296535461717184
2015-03-31,SMALL LoPRIOR,-0.63,475.48,1064,US,6,505910.72000000003,-1.1262885912763692,0.9294544102611766,1.0423831211079095,-0.656701366297983,1.7966666666666664,2.705,0.0,1.8728150075905439,2.8196463425968954,-0.00037296535461717184
2015-03-31,SMALL LoPRIOR,-4.08,208.67,2454,EU,6,512076.18,-2.2844934707264755,0.9294544102611766,1.0423831211079095,-4.252923134120271,-0.10666666666666647,1.5700000000000003,0.0,-0.11118753291817685,1.636541500139418,-0.00037296535461717184
2015-04-30,BIG HiPRIOR,2.79,16926.43,200,EU,6,3385286.0,4.789946046658809,0.8916629514043692,0.978154257690593,2.729050378956755,1.4666666666666677,-2.1400000000000006,0.0,1.4346262446128701,-2.093250111457869,-0.010470207915619256
2015-04-30,BIG HiPRIOR,-1.37,22170.53,422,US,6,9355963.66,0.6397909424153003,0.8916629514043692,0.978154257690593,-1.3400713330361125,-1.993333333333333,-7.2700000000000005,0.0,-1.9497874869965817,-7.1111814534106115,-0.010470207915619256
2015-04-30,BIG LoPRIOR,6.42,13922.33,202,EU,6,2812310.66,4.789946046658809,0.8916629514043692,0.978154257690593,6.279750334373607,1.4666666666666677,-2.1400000000000006,0.0,1.4346262446128701,-2.093250111457869,-0.010470207915619256
2015-04-30,BIG LoPRIOR,5.89,10877.38,129,US,6,1403182.0199999998,0.6397909424153003,0.8916629514043692,0.978154257690593,5.761328577797593,-1.993333333333333,-7.2700000000000005,0.0,-1.9497874869965817,-7.1111814534106115,-0.010470207915619256
2015-04-30,ME1 PRIOR2,-2.26,742.96,853,US,6,633744.88,0.6397909424153003,0.8916629514043692,0.978154257690593,-2.21062862238074,-1.993333333333333,-7.2700000000000005,0.0,-1.9497874869965817,-7.1111814534106115,-0.010470207915619256
2015-04-30,ME1 PRIOR2,6.58,399.22,911,EU,6,363689.42000000004,4.789946046658809,0.8916629514043692,0.978154257690593,6.436255015604102,1.4666666666666677,-2.1400000000000006,0.0,1.4346262446128701,-2.093250111457869,-0.010470207915619256
2015-04-30,ME2 PRIOR2,4.75,19768.25,274,EU,6,5416500.5,4.789946046658809,0.8916629514043692,0.978154257690593,4.646232724030317,1.4666666666666677,-2.1400000000000006,0.0,1.4346262446128701,-2.093250111457869,-0.010470207915619256
2015-04-30,ME2 PRIOR2,2.13,25779.19,375,US,6,9667196.25,0.6397909424153003,0.8916629514043692,0.978154257690593,2.083468568880963,-1.993333333333333,-7.2700000000000005,0.0,-1.9497874869965817,-7.1111814534106115,-0.010470207915619256
2015-04-30,SMALL HiPRIOR,-4.37,821.2,544,US,6,446732.80000000005,0.6397909424153003,0.8916629514043692,0.978154257690593,-4.274534106107891,-1.993333333333333,-7.2700000000000005,0.0,-1.9497874869965817,-7.1111814534106115,-0.010470207915619256
2015-04-30,SMALL HiPRIOR,6.48,391.76,737,EU,6,288727.12,4.789946046658809,0.8916629514043692,0.978154257690593,6.338439589835043,1.4666666666666677,-2.1400000000000006,0.0,1.4346262446128701,-2.093250111457869,-0.010470207915619256
2015-04-30,SMALL LoPRIOR,7.13,201.03,2686,EU,6,539966.58,4.789946046658809,0.8916629514043692,0.978154257690593,6.974239857333928,1.4666666666666677,-2.1400000000000006,0.0,1.4346262446128701,-2.093250111457869,-0.010470207915619256
2015-04-30,SMALL LoPRIOR,2.91,448.25,1087,US,6,487247.75,0.6397909424153003,0.8916629514043692,0.978154257690593,2.846428889879626,-1.993333333333333,-7.2700000000000005,0.0,-1.9497874869965817,-7.1111814534106115,-0.010470207915619256
2015-05-31,BIG HiPRIOR,1.09,17022.01,202,EU,6,3438446.0199999996,-0.17792995832714026,0.9115770282588879,1.0199635369188695,1.111760255241568,1.2233333333333332,3.545,0.0,1.2477553934974168,3.6157707383773925,-0.005348272910148721
2015-05-31,BIG HiPRIOR,3.2,19743.79,371,US,6,7324946.090000001,1.335052453325957,0.9115770282588879,1.0199635369188695,3.263883318140383,1.0833333333333333,5.675,0.0,1.1049604983287749,5.788293072014585,-0.005348272910148721
2015-05-31,BIG LoPRIOR,-2.79,18117.28,165,US,6,2989351.1999999997,1.335052453325957,0.9115770282588879,1.0199635369188695,-2.845698268003646,1.0833333333333333,5.675,0.0,1.1049604983287749,5.788293072014585,-0.005348272910148721
2015-05-31,BIG LoPRIOR,-2.9,15463.57,208,EU,6,3216422.56,-0.17792995832714026,0.9115770282588879,1.0199635369188695,-2.9578942570647215,1.2233333333333332,3.545,0.0,1.2477553934974168,3.6157707383773925,-0.005348272910148721
2015-05-31,ME1 PRIOR2,0.71,422.13,905,EU,6,382027.65,-0.17792995832714026,0.9115770282588879,1.0199635369188695,0.7241741112123974,1.2233333333333332,3.545,0.0,1.2477553934974168,3.6157707383773925,-0.005348272910148721
2015-05-31,ME1 PRIOR2,0.97,707.2,834,US,6,589804.8,1.335052453325957,0.9115770282588879,1.0199635369188695,0.9893646308113034,1.0833333333333333,5.675,0.0,1.1049604983287749,5.788293072014585,-0.005348272910148721
2015-05-31,ME2 PRIOR2,0.45,19704.05,277,EU,6,5458021.85,-0.17792995832714026,0.9115770282588879,1.0199635369188695,0.4589835916134913,1.2233333333333332,3.545,0.0,1.2477553934974168,3.6157707383773925,-0.005348272910148721
2015-05-31,ME2 PRIOR2,1.15,26949.1,387,US,6,10429301.7,1.335052453325957,0.9115770282588879,1.0199635369188695,1.1729580674567,1.0833333333333333,5.675,0.0,1.1049604983287749,5.788293072014585,-0.005348272910148721
2015-05-31,SMALL HiPRIOR,4.51,840.63,658,US,6,553134.54,1.335052453325957,0.9115770282588879,1.0199635369188695,4.600035551504101,1.0833333333333333,5.675,0.0,1.1049604983287749,5.788293072014585,-0.005348272910148721
2015-05-31,SMALL HiPRIOR,2.48,427.43,764,EU,6,326556.52,-0.17792995832714026,0.9115770282588879,1.0199635369188695,2.5295095715587963,1.2233333333333332,3.545,0.0,1.2477553934974168,3.6157707383773925,-0.005348272910148721
2015-05-31,SMALL LoPRIOR,-0.85,426.92,1008,US,6,430335.36000000004,1.335052453325957,0.9115770282588879,1.0199635369188695,-0.8669690063810391,1.0833333333333333,5.675,0.0,1.1049604983287749,5.788293072014585,-0.005348272910148721
2015-05-31,SMALL LoPRIOR,-0.62,203.09,2660,EU,6,540219.4,-0.17792995832714026,0.9115770282588879,1.0199635369188695,-0.6323773928896991,1.2233333333333332,3.545,0.0,1.2477553934974168,3.6157707383773925,-0.005348272910148721
2015-06-30,BIG HiPRIOR,-0.93,21903.85,374,US,6,8192039.899999999,-1.5262540244837282,0.893734918223255,0.9801590848154438,-0.9115479488783628,2.1133333333333333,3.01,0.0,2.0714028659099712,2.950278845294486,-0.006898039515261356
2015-06-30,BIG HiPRIOR,-2.7,14760.99,204,EU,6,3011241.96,-2.8248476358836254,0.893734918223255,0.9801590848154438,-2.6464295290016984,1.206666666666667,0.9100000000000001,0.0,1.1827252956773022,0.8919447671820535,-0.006898039515261356
2015-06-30,BIG LoPRIOR,-3.82,16289.57,149,US,6,2427145.93,-1.5262540244837282,0.893734918223255,0.9801590848154438,-3.744207703994995,2.1133333333333333,3.01,0.0,2.0714028659099712,2.950278845294486,-0.006898039515261356
2015-06-30,BIG LoPRIOR,-3.43,14344.79,208,EU,6,2983716.3200000003,-2.8248476358836254,0.893734918223255,0.9801590848154438,-3.3619456609169722,1.206666666666667,0.9100000000000001,0.0,1.1827252956773022,0.8919447671820535,-0.006898039515261356
2015-06-30,ME1 PRIOR2,1.36,717.37,800,US,6,573896.0,-1.5262540244837282,0.893734918223255,0.9801590848154438,1.3330163553490035,2.1133333333333333,3.01,0.0,2.0714028659099712,2.950278845294486,-0.006898039515261356
2015-06-30,ME1 PRIOR2,-0.42,399.91,961,EU,6,384313.51,-2.8248476358836254,0.893734918223255,0.9801590848154438,-0.41166681562248636,1.206666666666667,0.9100000000000001,0.0,1.1827252956773022,0.8919447671820535,-0.006898039515261356
2015-06-30,ME2 PRIOR2,-1.86,25337.97,407,US,6,10312553.790000001,-1.5262540244837282,0.893734918223255,0.9801590848154438,-1.8230958977567255,2.1133333333333333,3.01,0.0,2.0714028659099712,2.950278845294486,-0.006898039515261356
2015-06-30,ME2 PRIOR2,-2.95,21431.47,280,EU,6,6000811.600000001,-2.8248476358836254,0.893734918223255,0.9801590848154438,-2.8914693002055594,1.206666666666667,0.9100000000000001,0.0,1.1827252956773022,0.8919447671820535,-0.006898039515261356
2015-06-30,SMALL HiPRIOR,2.36,800.7,683,US,6,546878.1,-1.5262540244837282,0.893734918223255,0.9801590848154438,2.3131754401644473,2.1133333333333333,3.01,0.0,2.0714028659099712,2.950278845294486,-0.006898039515261356
2015-06-30,SMALL HiPRIOR,-0.71,400.66,856,EU,6,342964.96,-2.8248476358836254,0.893734918223255,0.9801590848154438,-0.695912950218965,1.206666666666667,0.9100000000000001,0.0,1.1827252956773022,0.8919447671820535,-0.006898039515261356
2015-06-30,SMALL LoPRIOR,-1.8,204.12,2539,EU,6,518260.68,-2.8248476358836254,0.893734918223255,0.9801590848154438,-1.7642863526677988,1.206666666666667,0.9100000000000001,0.0,1.1827252956773022,0.8919447671820535,-0.006898039515261356
