Strategy ID,Initial guarantee,b,m,L_target,L_trigger,TIME_PERIOD,Value
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.4249999999999998,2021-07-31,195.8610452872754
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.4499999999999997,2021-07-31,196.94670713477242
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.4749999999999996,2021-07-31,197.9503590141046
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.4999999999999996,2021-07-31,198.16785440994582
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.5249999999999995,2021-07-31,198.6723559656338
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.5499999999999994,2021-07-31,199.18467322168198
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.5749999999999993,2021-07-31,200.5801968173197
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.5999999999999992,2021-07-31,201.18533290708928
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.6249999999999991,2021-07-31,201.89047159575236
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.649999999999999,2021-07-31,203.45857853362577
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.674999999999999,2021-07-31,204.09211667460306
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.6999999999999988,2021-07-31,205.6098928411238
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.7249999999999988,2021-07-31,206.29254561814918
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.7499999999999987,2021-07-31,206.29254561814918
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.7749999999999986,2021-07-31,206.29254561814918
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.35,2021-08-31,193.00136525040114
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.375,2021-08-31,193.89770566794857
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.4,2021-08-31,194.95633360835131
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.4249999999999998,2021-08-31,196.59666844233342
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.4499999999999997,2021-08-31,197.03191584778517
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.4749999999999996,2021-08-31,198.27875507997766
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.4999999999999996,2021-08-31,199.6633514098787
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.5249999999999995,2021-08-31,200.29378299367832
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.5499999999999994,2021-08-31,200.69033310615958
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.5749999999999993,2021-08-31,201.15316189065794
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.5999999999999992,2021-08-31,201.5979371234372
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.6249999999999991,2021-08-31,202.7128253926189
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.649999999999999,2021-08-31,203.0184319785332
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.674999999999999,2021-08-31,204.58837662070658
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.6999999999999988,2021-08-31,205.36930658333551
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.7249999999999988,2021-08-31,206.2668000851787
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.7499999999999987,2021-08-31,208.21413999103186
Tie in for TDF 2021-08-31,114.3752874296479,,,1.3,1.7749999999999986,2021-08-31,208.9900705629767
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.35,2021-09-30,193.88164714121913
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.375,2021-09-30,195.41173975465864
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.4,2021-09-30,196.3415943979464
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.4249999999999998,2021-09-30,198.30681154007593
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.4499999999999997,2021-09-30,198.7696270134128
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.4749999999999996,2021-09-30,199.41558843641153
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.4999999999999996,2021-09-30,201.41352405863697
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.5249999999999995,2021-09-30,201.9095630976339
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.5499999999999994,2021-09-30,202.2583413307749
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.5749999999999993,2021-09-30,202.67472099914752
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.5999999999999992,2021-09-30,203.27914831855833
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.6249999999999991,2021-09-30,203.81102651329545
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.649999999999999,2021-09-30,205.12941663978626
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.674999999999999,2021-09-30,205.4841850985285
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.6999999999999988,2021-09-30,207.26123209709635
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.7249999999999988,2021-09-30,208.13644997547345
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.7499999999999987,2021-09-30,208.46499725875537
Tie in for TDF 2021-09-30,114.63633865818704,,,1.3,1.7749999999999986,2021-09-30,211.28488767045172
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.35,2021-10-31,198.50232012286293
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.375,2021-10-31,199.72116722805436
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.4,2021-10-31,200.95339834212936
