TIME_PERIOD,Value,Initial guarantee,Strategy ID,Fund name,L_target,L_trigger,m,b
2012-06-30,19.077409527706088,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-07-31,19.667493996185897,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-07-31,93.46877072690232,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2012-08-31,20.023081607639543,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-08-31,94.01897054965245,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2012-09-30,20.205303890161133,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-09-30,96.00231202419243,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2012-10-31,20.44429594234957,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-10-31,98.15228178663115,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2012-11-30,20.92376669289161,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-11-30,99.64104685360313,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2012-12-31,21.291444709754668,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-12-31,100.33637360324906,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-01-31,22.01870636142123,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-01-31,99.54909751711362,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-02-28,100.1564229715753,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-02-28,22.15296273697362,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-03-31,22.579879900946978,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-03-31,100.21734779467177,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-04-30,23.04011461887463,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-04-30,104.06284648195995,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-05-31,23.308565656086746,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-05-31,102.6041321948951,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-06-30,22.055665666565616,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-06-30,100.51597800936628,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-07-31,101.3759909770995,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-07-31,23.3593644458688,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-08-31,23.257479919220472,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-08-31,102.22882366490188,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-09-30,103.70346838885408,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-09-30,24.412173155225705,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-10-31,105.72589207629616,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-10-31,25.263247464767762,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-11-30,106.15583564538052,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-11-30,25.65698907845608,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-12-31,104.72126571494293,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2013-12-31,25.92448881176569,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-01-31,107.86115888603315,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-01-31,25.65936024454282,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-02-28,108.50238301759904,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-02-28,26.976552324939473,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-03-31,26.886372269400553,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-03-31,109.1299089222902,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-04-30,27.23198862033595,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-04-30,110.4871443049671,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-05-31,111.76019703602047,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-05-31,27.940908740755145,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-06-30,27.80010910790042,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-06-30,113.3397466160389,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-07-31,114.19221703439024,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-07-31,27.232265040860877,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-08-31,115.88169048207041,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-08-31,27.615554254671878,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-09-30,27.854927905903082,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-09-30,116.340155971142,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-10-31,27.222948486822556,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-10-31,116.6172524191066,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-11-30,117.64488136202662,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-11-30,27.888362082582113,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-12-31,118.25285026192404,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2014-12-31,27.603490649590718,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-01-31,119.1469817789543,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-01-31,29.549638407534363,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-02-28,119.86597787992616,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-02-28,31.567466217423238,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-03-31,32.22534798066843,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-03-31,120.09133776107831,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-04-30,32.39588600245062,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-04-30,119.51178845582373,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-05-31,118.77051157834248,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-05-31,33.060474625277244,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-06-30,31.497759896850724,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-06-30,117.49989297918589,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-07-31,32.905749031648114,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-07-31,119.13347540526168,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-08-31,118.76934244229255,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-08-31,30.227855346778426,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-09-30,119.45595033756051,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-09-30,28.95523085649545,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-10-31,120.47630902607155,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-10-31,31.275089498910592,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-11-30,32.075825791528146,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-11-30,121.18456386641714,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2015-12-31,30.574375499789987,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-12-31,120.55876999101406,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-01-31,28.497206156764754,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-01-31,121.64145174409961,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-02-29,121.9842452924187,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-02-29,28.082884670940484,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-03-31,122.0822764561022,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-03-31,28.662957347797644,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-04-30,121.82877504512193,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-04-30,29.31481601371836,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-05-31,122.15440623644876,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-05-31,29.849698202194837,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-06-30,122.82172393532531,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-06-30,28.483169893907014,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-07-31,123.05776910077151,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-07-31,29.71674695370725,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-08-31,123.14042348727384,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-08-31,29.88488265367033,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-09-30,123.28655231043372,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-09-30,30.091898427522004,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-10-31,122.48138129267015,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-10-31,29.742176224250198,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-11-30,122.16121152496912,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-11-30,29.84092826506875,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-12-31,122.91392940351913,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2016-12-31,31.539385510242518,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-01-31,31.785159315684044,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-01-31,122.11136362735434,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-02-28,122.51341371874975,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-02-28,32.497156219227385,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-03-31,33.595530599688416,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-03-31,122.24556655375739,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-04-30,34.39200526346957,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-04-30,122.3840100386395,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-05-31,35.19767273843729,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-05-31,122.52062298329832,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-06-30,34.388527739356334,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-06-30,122.30157925668007,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-07-31,34.64926876830127,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-07-31,122.48989918820341,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-08-31,34.42333115206987,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-08-31,122.66096278371518,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-09-30,35.45664043880723,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-09-30,122.64959624727014,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-10-31,122.83470309291128,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-10-31,36.2085184815823,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-11-30,35.56587097246121,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-11-30,122.87976421583988,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-12-31,122.57510721899241,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2017-12-31,35.68902393177774,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-01-31,36.28195706309554,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-01-31,122.37149322210755,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-02-28,35.052851115416445,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-02-28,122.43812177271691,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-03-31,122.70189383903788,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-03-31,34.53700146381251,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-04-30,36.066750172446895,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-04-30,122.59167206709887,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-05-31,36.266100869536984,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-05-31,121.56958516301529,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-06-30,36.0898532191828,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-06-30,121.94970073174778,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-07-31,31.750475882739394,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-07-31,127.00190353095762,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-08-31,31.18213459869595,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-08-31,126.59778048139452,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-09-30,126.63226384729708,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-09-30,31.472216159098075,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-10-31,126.71377934854232,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-10-31,29.52127678131292,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-11-30,127.01493794249434,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-11-30,29.086437045004267,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-12-31,127.18453535140789,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2018-12-31,27.585099809307494,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-01-31,127.16835598224904,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-01-31,29.25271847309268,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-02-28,127.09822549899263,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-02-28,30.35100130639359,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-03-31,31.061412181573534,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-03-31,127.19264445437437,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-04-30,127.14066483447182,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-04-30,32.339479267449576,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-05-31,127.13396568407776,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-05-31,30.854284223313787,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-06-30,127.2105553452422,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-06-30,32.06697575916928,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-07-31,127.28092144174373,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-07-31,31.96143150259084,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-08-31,127.36980627167495,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-08-31,31.58235765051049,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-09-30,127.28666295092327,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-09-30,32.77280693947372,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-10-31,127.19862876877686,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-10-31,33.081085719900344,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-11-30,34.241404332838954,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-11-30,127.15733478643192,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2019-12-31,34.882589512647414,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-12-31,127.1229144217219,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2020-01-31,34.606381336995206,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2020-01-31,127.06299997811567,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2020-02-29,31.747370055441884,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2020-02-29,127.01698306883513,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2020-03-31,26.94338180327161,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2020-03-31,126.9178813909547,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2020-04-30,28.962142862492993,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2020-04-30,126.87051124000409,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2020-05-31,29.823001871947024,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2020-05-31,126.84131562523741,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2020-06-30,30.821271089413028,116.99228554856813,Tie in for TDF 2020-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2020-06-30,126.79655309399173,116.99228554856813,Tie in for TDF 2020-06-30,TDF 2020-06-30,1.25,1.3,,
2010-07-31,80.0,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2010-07-31,20.0,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-08-31,19.671007703800914,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-08-31,83.02069578518345,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2010-09-30,82.28302068391541,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2010-09-30,20.391025192599294,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-10-31,21.080756750947355,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-10-31,82.3744919791175,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2010-11-30,20.661112462175854,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-11-30,78.45398808028635,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2010-12-31,21.915901146378157,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-12-31,78.28558565662622,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2011-01-31,77.8101022752129,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2011-01-31,22.192491801839036,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-02-28,78.23031229180532,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2011-02-28,22.642105618497972,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-03-31,22.005134136841964,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-03-31,77.55211821044394,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2011-04-30,22.7414201986886,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-04-30,77.37738707547555,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2011-05-31,22.764950875315883,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-05-31,79.28786294867484,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2011-06-30,22.184952539166403,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-06-30,78.77253754329737,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2011-07-31,78.38053891800719,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2011-07-31,21.73333695942275,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-08-31,82.36365101894235,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2011-08-31,19.2958675222904,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-09-30,82.47797068855616,115.63044090110718,Tie in for TDF 2020-07-31,TDF 2020-07-31,1.25,1.3,,
2011-09-30,18.25336836599076,115.63044090110718,Tie in for TDF 2020-07-31,"{""Market_Return"",""EU""}",1.25,1.3,,
