Strategy ID,b,m,L_target,L_trigger,TIME_PERIOD,Value
CPPI for TDF 2024-03-31,1.0,4.000000000000003,1.25,,2024-03-31,181.89087223110138
CPPI for TDF 2024-03-31,1.0,4.0500000000000025,1.25,,2024-03-31,181.45777976002816
CPPI for TDF 2024-03-31,1.0,4.100000000000003,1.25,,2024-03-31,181.05649350775488
CPPI for TDF 2024-03-31,1.0,4.150000000000003,1.25,,2024-03-31,180.63185554457326
CPPI for TDF 2024-03-31,1.0,4.200000000000003,1.25,,2024-03-31,180.23866946602396
CPPI for TDF 2024-03-31,1.0,4.250000000000003,1.25,,2024-03-31,180.12248176469038
CPPI for TDF 2024-03-31,1.0,4.3000000000000025,1.25,,2024-03-31,181.39528828625416
CPPI for TDF 2024-03-31,1.0,4.350000000000003,1.25,,2024-03-31,183.13260162190286
CPPI for TDF 2024-03-31,1.0,4.400000000000003,1.25,,2024-03-31,184.62191852470346
CPPI for TDF 2024-03-31,1.0,4.450000000000003,1.25,,2024-03-31,185.53763477821738
CPPI for TDF 2024-03-31,1.0,4.5000000000000036,1.25,,2024-03-31,186.53638866163226
CPPI for TDF 2024-03-31,1.0,4.550000000000003,1.25,,2024-03-31,187.6652813574061
CPPI for TDF 2024-03-31,1.0,4.600000000000003,1.25,,2024-03-31,188.51867540362724
CPPI for TDF 2024-03-31,1.0,4.650000000000003,1.25,,2024-03-31,189.26326543349225
CPPI for TDF 2024-03-31,1.0,4.700000000000003,1.25,,2024-03-31,189.99267754052536
CPPI for TDF 2024-03-31,1.0,4.7500000000000036,1.25,,2024-03-31,190.70589225568605
CPPI for TDF 2024-03-31,1.0,4.800000000000003,1.25,,2024-03-31,191.41531636780684
CPPI for TDF 2024-03-31,1.0,4.850000000000003,1.25,,2024-03-31,192.1341002824407
CPPI for TDF 2024-03-31,1.0,4.900000000000004,1.25,,2024-03-31,192.96898879839452
CPPI for TDF 2024-03-31,1.0,4.950000000000004,1.25,,2024-03-31,193.68672097811847
CPPI for TDF 2024-03-31,1.0,5.0000000000000036,1.25,,2024-03-31,194.06213659728985
CPPI for TDF 2024-03-31,1.0,5.050000000000003,1.25,,2024-03-31,194.26286400757255
CPPI for TDF 2024-03-31,1.0,5.100000000000003,1.25,,2024-03-31,194.5239953069699
CPPI for TDF 2024-03-31,1.0,5.150000000000004,1.25,,2024-03-31,194.75660456054445
CPPI for TDF 2024-03-31,1.0,5.200000000000004,1.25,,2024-03-31,195.1191449938264
CPPI for TDF 2024-03-31,1.0,5.2500000000000036,1.25,,2024-03-31,195.50080509077836
CPPI for TDF 2024-03-31,1.0,5.300000000000004,1.25,,2024-03-31,196.26957246179558
CPPI for TDF 2024-03-31,1.0,5.350000000000004,1.25,,2024-03-31,197.44246218845208
CPPI for TDF 2024-03-31,1.0,5.400000000000004,1.25,,2024-03-31,198.22182106642146
CPPI for TDF 2024-03-31,1.0,5.450000000000004,1.25,,2024-03-31,198.8611868262327
CPPI for TDF 2024-03-31,1.0,5.5000000000000036,1.25,,2024-03-31,199.49252724217288
CPPI for TDF 2024-03-31,1.0,5.550000000000004,1.25,,2024-03-31,199.90104765679035
CPPI for TDF 2024-03-31,1.0,5.600000000000004,1.25,,2024-03-31,200.28129574934914
CPPI for TDF 2024-03-31,1.0,5.650000000000004,1.25,,2024-03-31,201.45272747535572
CPPI for TDF 2024-03-31,1.0,5.700000000000005,1.25,,2024-03-31,202.88184621399103
CPPI for TDF 2024-03-31,1.0,5.750000000000004,1.25,,2024-03-31,204.15112278183088
CPPI for TDF 2024-03-31,1.0,5.800000000000004,1.25,,2024-03-31,205.4391457923842
CPPI for TDF 2024-03-31,1.0,5.850000000000004,1.25,,2024-03-31,206.56675654851097
CPPI for TDF 2024-03-31,1.0,5.900000000000004,1.25,,2024-03-31,207.3949111955069
CPPI for TDF 2024-03-31,1.0,5.950000000000005,1.25,,2024-03-31,208.16376940521604
CPPI for TDF 2024-04-30,1.0,1.0,1.25,,2024-04-30,146.09189119415132
CPPI for TDF 2024-04-30,1.0,1.05,1.25,,2024-04-30,147.07373011473803
CPPI for TDF 2024-04-30,1.0,1.1,1.25,,2024-04-30,148.05271784903675
CPPI for TDF 2024-04-30,1.0,1.1500000000000001,1.25,,2024-04-30,149.02766443801846
CPPI for TDF 2024-04-30,1.0,1.2000000000000002,1.25,,2024-04-30,149.9973526762084
CPPI for TDF 2024-04-30,1.0,1.2500000000000002,1.25,,2024-04-30,150.96053981799776
CPPI for TDF 2024-04-30,1.0,1.3000000000000003,1.25,,2024-04-30,151.91595939966774
CPPI for TDF 2024-04-30,1.0,1.3500000000000003,1.25,,2024-04-30,152.8623231755555
CPPI for TDF 2024-04-30,1.0,1.4000000000000004,1.25,,2024-04-30,153.79832316639124
CPPI for TDF 2024-04-30,1.0,1.4500000000000004,1.25,,2024-04-30,154.72263381739555
CPPI for TDF 2024-04-30,1.0,1.5000000000000004,1.25,,2024-04-30,155.6339142633002
CPPI for TDF 2024-04-30,1.0,1.5500000000000005,1.25,,2024-04-30,156.5308106970198
CPPI for TDF 2024-04-30,1.0,1.6000000000000005,1.25,,2024-04-30,157.4119588382622
CPPI for TDF 2024-04-30,1.0,1.6500000000000006,1.25,,2024-04-30,158.27598649792503
CPPI for TDF 2024-04-30,1.0,1.7000000000000006,1.25,,2024-04-30,159.12151623369732
CPPI for TDF 2024-04-30,1.0,1.7500000000000007,1.25,,2024-04-30,159.94716809182935
CPPI for TDF 2024-04-30,1.0,1.8000000000000007,1.25,,2024-04-30,160.75156242963214
CPPI for TDF 2024-04-30,1.0,1.8500000000000008,1.25,,2024-04-30,161.53332281281374
CPPI for TDF 2024-04-30,1.0,1.9000000000000008,1.25,,2024-04-30,162.29107898136223
CPPI for TDF 2024-04-30,1.0,1.9500000000000008,1.25,,2024-04-30,163.02346987727492
CPPI for TDF 2024-04-30,1.0,2.000000000000001,1.25,,2024-04-30,163.72914672703268
CPPI for TDF 2024-04-30,1.0,2.0500000000000007,1.25,,2024-04-30,164.40677617134168
CPPI for TDF 2024-04-30,1.0,2.100000000000001,1.25,,2024-04-30,165.05504343430735
CPPI for TDF 2024-04-30,1.0,2.1500000000000012,1.25,,2024-04-30,165.67265552383134
CPPI for TDF 2024-04-30,1.0,2.200000000000001,1.25,,2024-04-30,166.25834445474212
CPPI for TDF 2024-04-30,1.0,2.250000000000001,1.25,,2024-04-30,166.81087048580366
CPPI for TDF 2024-04-30,1.0,2.300000000000001,1.25,,2024-04-30,167.329025361519
CPPI for TDF 2024-04-30,1.0,2.3500000000000014,1.25,,2024-04-30,167.81163554934304
CPPI for TDF 2024-04-30,1.0,2.4000000000000012,1.25,,2024-04-30,168.25756546273223
CPPI for TDF 2024-04-30,1.0,2.450000000000001,1.25,,2024-04-30,168.9363383583742
CPPI for TDF 2024-04-30,1.0,2.5000000000000013,1.25,,2024-04-30,169.9278041668038
CPPI for TDF 2024-04-30,1.0,2.5500000000000016,1.25,,2024-04-30,170.8452941688814
CPPI for TDF 2024-04-30,1.0,2.6000000000000014,1.25,,2024-04-30,171.4864530331745
CPPI for TDF 2024-04-30,1.0,2.6500000000000012,1.25,,2024-04-30,172.11990531077637
CPPI for TDF 2024-04-30,1.0,2.7000000000000015,1.25,,2024-04-30,173.04946310545088
CPPI for TDF 2024-04-30,1.0,2.7500000000000018,1.25,,2024-04-30,173.97981594230805
CPPI for TDF 2024-04-30,1.0,2.8000000000000016,1.25,,2024-04-30,175.04399983599504
CPPI for TDF 2024-04-30,1.0,2.8500000000000014,1.25,,2024-04-30,176.08039889451751
CPPI for TDF 2024-04-30,1.0,2.9000000000000017,1.25,,2024-04-30,176.78279282197894
CPPI for TDF 2024-04-30,1.0,2.950000000000002,1.25,,2024-04-30,177.3677967331276
CPPI for TDF 2024-04-30,1.0,3.0000000000000018,1.25,,2024-04-30,177.718456305739
CPPI for TDF 2024-04-30,1.0,3.0500000000000016,1.25,,2024-04-30,177.7958779097111
CPPI for TDF 2024-04-30,1.0,3.100000000000002,1.25,,2024-04-30,177.83472249210388
CPPI for TDF 2024-04-30,1.0,3.150000000000002,1.25,,2024-04-30,177.83435908995287
CPPI for TDF 2024-04-30,1.0,3.200000000000002,1.25,,2024-04-30,177.65561796353418
CPPI for TDF 2024-04-30,1.0,3.2500000000000018,1.25,,2024-04-30,177.33969813657347
CPPI for TDF 2024-04-30,1.0,3.300000000000002,1.25,,2024-04-30,176.99372798227594
CPPI for TDF 2024-04-30,1.0,3.3500000000000023,1.25,,2024-04-30,176.6177842030597
CPPI for TDF 2024-04-30,1.0,3.400000000000002,1.25,,2024-04-30,176.41149469972083
CPPI for TDF 2024-04-30,1.0,3.450000000000002,1.25,,2024-04-30,176.31532438590122
CPPI for TDF 2024-04-30,1.0,3.500000000000002,1.25,,2024-04-30,176.24034002917185
CPPI for TDF 2024-04-30,1.0,3.5500000000000025,1.25,,2024-04-30,176.44591334447608
CPPI for TDF 2024-04-30,1.0,3.6000000000000023,1.25,,2024-04-30,176.56026321823407
CPPI for TDF 2024-04-30,1.0,3.650000000000002,1.25,,2024-04-30,176.45461111329908
CPPI for TDF 2024-04-30,1.0,3.7000000000000024,1.25,,2024-04-30,176.32060664727405
CPPI for TDF 2024-04-30,1.0,3.7500000000000027,1.25,,2024-04-30,176.2375156542369
CPPI for TDF 2024-04-30,1.0,3.8000000000000025,1.25,,2024-04-30,176.11850116196499
CPPI for TDF 2024-04-30,1.0,3.8500000000000023,1.25,,2024-04-30,175.99294627321012
CPPI for TDF 2024-04-30,1.0,3.9000000000000026,1.25,,2024-04-30,175.8938530719178
CPPI for TDF 2024-04-30,1.0,3.950000000000003,1.25,,2024-04-30,175.6715644291641
CPPI for TDF 2024-04-30,1.0,4.000000000000003,1.25,,2024-04-30,175.30233248046113
CPPI for TDF 2024-04-30,1.0,4.0500000000000025,1.25,,2024-04-30,174.92882537859364
CPPI for TDF 2024-04-30,1.0,4.100000000000003,1.25,,2024-04-30,174.51402954745262
CPPI for TDF 2024-04-30,1.0,4.150000000000003,1.25,,2024-04-30,174.14678525794798
CPPI for TDF 2024-04-30,1.0,4.200000000000003,1.25,,2024-04-30,173.96926941246437
CPPI for TDF 2024-04-30,1.0,4.250000000000003,1.25,,2024-04-30,174.45615851389104
CPPI for TDF 2024-04-30,1.0,4.3000000000000025,1.25,,2024-04-30,176.0824743479157
CPPI for TDF 2024-04-30,1.0,4.350000000000003,1.25,,2024-04-30,177.62403845161998
CPPI for TDF 2024-04-30,1.0,4.400000000000003,1.25,,2024-04-30,178.56753832476824
CPPI for TDF 2024-04-30,1.0,4.450000000000003,1.25,,2024-04-30,179.48051889888293
CPPI for TDF 2024-04-30,1.0,4.5000000000000036,1.25,,2024-04-30,180.57506583770666
CPPI for TDF 2024-04-30,1.0,4.550000000000003,1.25,,2024-04-30,181.37344093671527
CPPI for TDF 2024-04-30,1.0,4.600000000000003,1.25,,2024-04-30,182.06480469083772
CPPI for TDF 2024-04-30,1.0,4.650000000000003,1.25,,2024-04-30,182.7411316365119
CPPI for TDF 2024-04-30,1.0,4.700000000000003,1.25,,2024-04-30,183.4014541221374
CPPI for TDF 2024-04-30,1.0,4.7500000000000036,1.25,,2024-04-30,184.04478740616258
CPPI for TDF 2024-04-30,1.0,4.800000000000003,1.25,,2024-04-30,184.70414134107605
CPPI for TDF 2024-04-30,1.0,4.850000000000003,1.25,,2024-04-30,185.38786680484716
CPPI for TDF 2024-04-30,1.0,4.900000000000004,1.25,,2024-04-30,186.10826781216844
CPPI for TDF 2024-04-30,1.0,4.950000000000004,1.25,,2024-04-30,186.54791285448738
CPPI for TDF 2024-04-30,1.0,5.0000000000000036,1.25,,2024-04-30,186.74081005620167
CPPI for TDF 2024-04-30,1.0,5.050000000000003,1.25,,2024-04-30,186.9823881325287
CPPI for TDF 2024-04-30,1.0,5.100000000000003,1.25,,2024-04-30,187.2090359488649
CPPI for TDF 2024-04-30,1.0,5.150000000000004,1.25,,2024-04-30,187.55105915708344
CPPI for TDF 2024-04-30,1.0,5.200000000000004,1.25,,2024-04-30,187.8832467778998
CPPI for TDF 2024-04-30,1.0,5.2500000000000036,1.25,,2024-04-30,188.7931035791261
CPPI for TDF 2024-04-30,1.0,5.300000000000004,1.25,,2024-04-30,190.14067175066214
CPPI for TDF 2024-04-30,1.0,5.350000000000004,1.25,,2024-04-30,190.89997777982958
CPPI for TDF 2024-04-30,1.0,5.400000000000004,1.25,,2024-04-30,191.50970139119858
CPPI for TDF 2024-04-30,1.0,5.450000000000004,1.25,,2024-04-30,192.11161214778218
CPPI for TDF 2024-04-30,1.0,5.5000000000000036,1.25,,2024-04-30,192.5168000152014
CPPI for TDF 2024-04-30,1.0,5.550000000000004,1.25,,2024-04-30,192.88064591906593
CPPI for TDF 2024-04-30,1.0,5.600000000000004,1.25,,2024-04-30,194.30343689560428
CPPI for TDF 2024-04-30,1.0,5.650000000000004,1.25,,2024-04-30,195.64425252920333
CPPI for TDF 2024-04-30,1.0,5.700000000000005,1.25,,2024-04-30,196.86160822686512
CPPI for TDF 2024-04-30,1.0,5.750000000000004,1.25,,2024-04-30,198.09671585284067
CPPI for TDF 2024-04-30,1.0,5.800000000000004,1.25,,2024-04-30,199.06585574629042
CPPI for TDF 2024-04-30,1.0,5.850000000000004,1.25,,2024-04-30,199.7955569695894
CPPI for TDF 2024-04-30,1.0,5.900000000000004,1.25,,2024-04-30,200.53166032370987
CPPI for TDF 2024-04-30,1.0,5.950000000000005,1.25,,2024-04-30,201.27414437362515
CPPI for TDF 2024-05-31,1.0,1.0,1.25,,2024-05-31,145.7130421805992
CPPI for TDF 2024-05-31,1.0,1.05,1.25,,2024-05-31,146.85026723645026
CPPI for TDF 2024-05-31,1.0,1.1,1.25,,2024-05-31,147.99031768929385
CPPI for TDF 2024-05-31,1.0,1.1500000000000001,1.25,,2024-05-31,149.13194792283176
CPPI for TDF 2024-05-31,1.0,1.2000000000000002,1.25,,2024-05-31,150.27387039495156
CPPI for TDF 2024-05-31,1.0,1.2500000000000002,1.25,,2024-05-31,151.41475698339457
CPPI for TDF 2024-05-31,1.0,1.3000000000000003,1.25,,2024-05-31,152.55324048002433
CPPI for TDF 2024-05-31,1.0,1.3500000000000003,1.25,,2024-05-31,153.68791623449624
CPPI for TDF 2024-05-31,1.0,1.4000000000000004,1.25,,2024-05-31,154.81734394767193
CPPI for TDF 2024-05-31,1.0,1.4500000000000004,1.25,,2024-05-31,155.94004961463986
CPPI for TDF 2024-05-31,1.0,1.5000000000000004,1.25,,2024-05-31,157.05452761668914
CPPI for TDF 2024-05-31,1.0,1.5500000000000005,1.25,,2024-05-31,158.15924296108943
CPPI for TDF 2024-05-31,1.0,1.6000000000000005,1.25,,2024-05-31,159.25263366698462
CPPI for TDF 2024-05-31,1.0,1.6500000000000006,1.25,,2024-05-31,160.33311329516607
CPPI for TDF 2024-05-31,1.0,1.7000000000000006,1.25,,2024-05-31,161.39907361895092
CPPI for TDF 2024-05-31,1.0,1.7500000000000007,1.25,,2024-05-31,162.44888743281626
CPPI for TDF 2024-05-31,1.0,1.8000000000000007,1.25,,2024-05-31,163.48091149486646
CPPI for TDF 2024-05-31,1.0,1.8500000000000008,1.25,,2024-05-31,164.49348959866015
CPPI for TDF 2024-05-31,1.0,1.9000000000000008,1.25,,2024-05-31,165.48495576931705
CPPI for TDF 2024-05-31,1.0,1.9500000000000008,1.25,,2024-05-31,166.45363757826502
CPPI for TDF 2024-05-31,1.0,2.000000000000001,1.25,,2024-05-31,167.39785957040434
CPPI for TDF 2024-05-31,1.0,2.0500000000000007,1.25,,2024-05-31,168.31594679689815
CPPI for TDF 2024-05-31,1.0,2.100000000000001,1.25,,2024-05-31,169.20622844622355
CPPI for TDF 2024-05-31,1.0,2.1500000000000012,1.25,,2024-05-31,170.06704156556788
CPPI for TDF 2024-05-31,1.0,2.200000000000001,1.25,,2024-05-31,170.8967348641014
CPPI for TDF 2024-05-31,1.0,2.250000000000001,1.25,,2024-05-31,171.69367258913675
CPPI for TDF 2024-05-31,1.0,2.300000000000001,1.25,,2024-05-31,172.45623846565678
CPPI for TDF 2024-05-31,1.0,2.3500000000000014,1.25,,2024-05-31,173.18283968919727
CPPI for TDF 2024-05-31,1.0,2.4000000000000012,1.25,,2024-05-31,173.87191096160802
CPPI for TDF 2024-05-31,1.0,2.450000000000001,1.25,,2024-05-31,174.9348365764362
CPPI for TDF 2024-05-31,1.0,2.5000000000000013,1.25,,2024-05-31,176.14353208892612
CPPI for TDF 2024-05-31,1.0,2.5500000000000016,1.25,,2024-05-31,177.1329119014042
CPPI for TDF 2024-05-31,1.0,2.6000000000000014,1.25,,2024-05-31,177.8393676182023
CPPI for TDF 2024-05-31,1.0,2.6500000000000012,1.25,,2024-05-31,178.6625698334269
CPPI for TDF 2024-05-31,1.0,2.7000000000000015,1.25,,2024-05-31,179.75543288391313
CPPI for TDF 2024-05-31,1.0,2.7500000000000018,1.25,,2024-05-31,180.73497195017808
CPPI for TDF 2024-05-31,1.0,2.8000000000000016,1.25,,2024-05-31,182.06396188267024
CPPI for TDF 2024-05-31,1.0,2.8500000000000014,1.25,,2024-05-31,183.00071947849585
CPPI for TDF 2024-05-31,1.0,2.9000000000000017,1.25,,2024-05-31,183.6951559245075
CPPI for TDF 2024-05-31,1.0,2.950000000000002,1.25,,2024-05-31,184.25516964349944
CPPI for TDF 2024-05-31,1.0,3.0000000000000018,1.25,,2024-05-31,184.42844287525585
CPPI for TDF 2024-05-31,1.0,3.0500000000000016,1.25,,2024-05-31,184.54131163588337
CPPI for TDF 2024-05-31,1.0,3.100000000000002,1.25,,2024-05-31,184.61400681681914
CPPI for TDF 2024-05-31,1.0,3.150000000000002,1.25,,2024-05-31,184.53265457077217
CPPI for TDF 2024-05-31,1.0,3.200000000000002,1.25,,2024-05-31,184.2632428837015
CPPI for TDF 2024-05-31,1.0,3.2500000000000018,1.25,,2024-05-31,183.95801536513778
CPPI for TDF 2024-05-31,1.0,3.300000000000002,1.25,,2024-05-31,183.62108712713237
CPPI for TDF 2024-05-31,1.0,3.3500000000000023,1.25,,2024-05-31,183.38074459809474
CPPI for TDF 2024-05-31,1.0,3.400000000000002,1.25,,2024-05-31,183.34799351118014
CPPI for TDF 2024-05-31,1.0,3.450000000000002,1.25,,2024-05-31,183.27115627574324
CPPI for TDF 2024-05-31,1.0,3.500000000000002,1.25,,2024-05-31,183.54810457905918
CPPI for TDF 2024-05-31,1.0,3.5500000000000025,1.25,,2024-05-31,183.72554301706353
CPPI for TDF 2024-05-31,1.0,3.6000000000000023,1.25,,2024-05-31,183.68072040180775
CPPI for TDF 2024-05-31,1.0,3.650000000000002,1.25,,2024-05-31,183.62923570291213
CPPI for TDF 2024-05-31,1.0,3.7000000000000024,1.25,,2024-05-31,183.6131467624032
CPPI for TDF 2024-05-31,1.0,3.7500000000000027,1.25,,2024-05-31,183.55947156404133
CPPI for TDF 2024-05-31,1.0,3.8000000000000025,1.25,,2024-05-31,183.5224553182915
CPPI for TDF 2024-05-31,1.0,3.8500000000000023,1.25,,2024-05-31,183.4414695226729
CPPI for TDF 2024-05-31,1.0,3.9000000000000026,1.25,,2024-05-31,183.22052675409665
CPPI for TDF 2024-05-31,1.0,3.950000000000003,1.25,,2024-05-31,182.9060019456716
CPPI for TDF 2024-05-31,1.0,4.000000000000003,1.25,,2024-05-31,182.56405552501266
CPPI for TDF 2024-05-31,1.0,4.0500000000000025,1.25,,2024-05-31,182.27366931762273
CPPI for TDF 2024-05-31,1.0,4.100000000000003,1.25,,2024-05-31,182.09258694201768
CPPI for TDF 2024-05-31,1.0,4.150000000000003,1.25,,2024-05-31,182.62965088386514
CPPI for TDF 2024-05-31,1.0,4.200000000000003,1.25,,2024-05-31,184.52015536111324
CPPI for TDF 2024-05-31,1.0,4.250000000000003,1.25,,2024-05-31,186.087107056555
CPPI for TDF 2024-05-31,1.0,4.3000000000000025,1.25,,2024-05-31,187.07391932171993
CPPI for TDF 2024-05-31,1.0,4.350000000000003,1.25,,2024-05-31,188.40948587580647
CPPI for TDF 2024-05-31,1.0,4.400000000000003,1.25,,2024-05-31,189.51415382960985
CPPI for TDF 2024-05-31,1.0,4.450000000000003,1.25,,2024-05-31,190.41453251183074
CPPI for TDF 2024-05-31,1.0,4.5000000000000036,1.25,,2024-05-31,191.29393137937961
CPPI for TDF 2024-05-31,1.0,4.550000000000003,1.25,,2024-05-31,192.16129469841098
CPPI for TDF 2024-05-31,1.0,4.600000000000003,1.25,,2024-05-31,193.04649989963258
CPPI for TDF 2024-05-31,1.0,4.650000000000003,1.25,,2024-05-31,193.9929343789454
CPPI for TDF 2024-05-31,1.0,4.700000000000003,1.25,,2024-05-31,195.01931131569347
CPPI for TDF 2024-05-31,1.0,4.7500000000000036,1.25,,2024-05-31,195.84800793738327
CPPI for TDF 2024-05-31,1.0,4.800000000000003,1.25,,2024-05-31,196.53957906633755
CPPI for TDF 2024-05-31,1.0,4.850000000000003,1.25,,2024-05-31,196.91811562742714
CPPI for TDF 2024-05-31,1.0,4.900000000000004,1.25,,2024-05-31,197.30262810598393
CPPI for TDF 2024-05-31,1.0,4.950000000000004,1.25,,2024-05-31,197.81684964018143
CPPI for TDF 2024-05-31,1.0,5.0000000000000036,1.25,,2024-05-31,198.1980834971007
CPPI for TDF 2024-05-31,1.0,5.050000000000003,1.25,,2024-05-31,198.72779736998044
CPPI for TDF 2024-05-31,1.0,5.100000000000003,1.25,,2024-05-31,199.5723960080705
CPPI for TDF 2024-05-31,1.0,5.150000000000004,1.25,,2024-05-31,200.26970470560286
CPPI for TDF 2024-05-31,1.0,5.200000000000004,1.25,,2024-05-31,200.94610746896046
CPPI for TDF 2024-05-31,1.0,5.2500000000000036,1.25,,2024-05-31,201.5120342498078
CPPI for TDF 2024-05-31,1.0,5.300000000000004,1.25,,2024-05-31,201.99131927435798
CPPI for TDF 2024-05-31,1.0,5.350000000000004,1.25,,2024-05-31,202.77045669495436
CPPI for TDF 2024-05-31,1.0,5.400000000000004,1.25,,2024-05-31,204.1725946678965
CPPI for TDF 2024-05-31,1.0,5.450000000000004,1.25,,2024-05-31,205.45191231143295
CPPI for TDF 2024-05-31,1.0,5.5000000000000036,1.25,,2024-05-31,206.74993729327338
CPPI for TDF 2024-05-31,1.0,5.550000000000004,1.25,,2024-05-31,207.68412310817328
CPPI for TDF 2024-05-31,1.0,5.600000000000004,1.25,,2024-05-31,208.4608367672289
CPPI for TDF 2024-05-31,1.0,5.650000000000004,1.25,,2024-05-31,209.24439998324522
CPPI for TDF 2024-05-31,1.0,5.700000000000005,1.25,,2024-05-31,210.0347919126809
CPPI for TDF 2024-05-31,1.0,5.750000000000004,1.25,,2024-05-31,210.83199013350182
CPPI for TDF 2024-05-31,1.0,5.800000000000004,1.25,,2024-05-31,211.63597062292453
CPPI for TDF 2024-05-31,1.0,5.850000000000004,1.25,,2024-05-31,212.4467077350553
CPPI for TDF 2024-05-31,1.0,5.900000000000004,1.25,,2024-05-31,213.26417417844846
CPPI for TDF 2024-05-31,1.0,5.950000000000005,1.25,,2024-05-31,214.08834099357244
CPPI for TDF 2024-06-30,1.0,1.0,1.25,,2024-06-30,142.88470799773398
CPPI for TDF 2024-06-30,1.0,1.05,1.25,,2024-06-30,144.04938910373977
CPPI for TDF 2024-06-30,1.0,1.1,1.25,,2024-06-30,145.2198074591957
CPPI for TDF 2024-06-30,1.0,1.1500000000000001,1.25,,2024-06-30,146.3947744598155
CPPI for TDF 2024-06-30,1.0,1.2000000000000002,1.25,,2024-06-30,147.57305468779296
CPPI for TDF 2024-06-30,1.0,1.2500000000000002,1.25,,2024-06-30,148.7533669140924
CPPI for TDF 2024-06-30,1.0,1.3000000000000003,1.25,,2024-06-30,149.93438525225258
CPPI for TDF 2024-06-30,1.0,1.3500000000000003,1.25,,2024-06-30,151.11474046584885
CPPI for TDF 2024-06-30,1.0,1.4000000000000004,1.25,,2024-06-30,152.29302143134151
CPPI for TDF 2024-06-30,1.0,1.4500000000000004,1.25,,2024-06-30,153.46777675757704
CPPI for TDF 2024-06-30,1.0,1.5000000000000004,1.25,,2024-06-30,154.6375165627548
CPPI for TDF 2024-06-30,1.0,1.5500000000000005,1.25,,2024-06-30,155.80071440916487
CPPI for TDF 2024-06-30,1.0,1.6000000000000005,1.25,,2024-06-30,156.95580939551502
CPPI for TDF 2024-06-30,1.0,1.6500000000000006,1.25,,2024-06-30,158.10120840610765
CPPI for TDF 2024-06-30,1.0,1.7000000000000006,1.25,,2024-06-30,159.23528851561588
CPPI for TDF 2024-06-30,1.0,1.7500000000000007,1.25,,2024-06-30,160.3563995476182
CPPI for TDF 2024-06-30,1.0,1.8000000000000007,1.25,,2024-06-30,161.4628667845055
CPPI for TDF 2024-06-30,1.0,1.8500000000000008,1.25,,2024-06-30,162.55299382576112
CPPI for TDF 2024-06-30,1.0,1.9000000000000008,1.25,,2024-06-30,163.62506559104975
CPPI for TDF 2024-06-30,1.0,1.9500000000000008,1.25,,2024-06-30,164.67735146392184
CPPI for TDF 2024-06-30,1.0,2.000000000000001,1.25,,2024-06-30,165.7081085713435
CPPI for TDF 2024-06-30,1.0,2.0500000000000007,1.25,,2024-06-30,166.715585193666
CPPI for TDF 2024-06-30,1.0,2.100000000000001,1.25,,2024-06-30,167.69802429899377
CPPI for TDF 2024-06-30,1.0,2.1500000000000012,1.25,,2024-06-30,168.65366719534452
CPPI for TDF 2024-06-30,1.0,2.200000000000001,1.25,,2024-06-30,169.58075729336136
CPPI for TDF 2024-06-30,1.0,2.250000000000001,1.25,,2024-06-30,170.4775439717327
CPPI for TDF 2024-06-30,1.0,2.300000000000001,1.25,,2024-06-30,171.35133045538336
CPPI for TDF 2024-06-30,1.0,2.3500000000000014,1.25,,2024-06-30,172.41503810331088
CPPI for TDF 2024-06-30,1.0,2.4000000000000012,1.25,,2024-06-30,173.8856395772575
CPPI for TDF 2024-06-30,1.0,2.450000000000001,1.25,,2024-06-30,175.27012243432728
CPPI for TDF 2024-06-30,1.0,2.5000000000000013,1.25,,2024-06-30,176.31015022707822
CPPI for TDF 2024-06-30,1.0,2.5500000000000016,1.25,,2024-06-30,177.49965724614532
CPPI for TDF 2024-06-30,1.0,2.6000000000000014,1.25,,2024-06-30,178.8808855339245
CPPI for TDF 2024-06-30,1.0,2.6500000000000012,1.25,,2024-06-30,180.5151012595061
CPPI for TDF 2024-06-30,1.0,2.7000000000000015,1.25,,2024-06-30,181.93176135848
CPPI for TDF 2024-06-30,1.0,2.7500000000000018,1.25,,2024-06-30,182.99757828977062
CPPI for TDF 2024-06-30,1.0,2.8000000000000016,1.25,,2024-06-30,183.74768985258964
CPPI for TDF 2024-06-30,1.0,2.8500000000000014,1.25,,2024-06-30,184.19913301715448
CPPI for TDF 2024-06-30,1.0,2.9000000000000017,1.25,,2024-06-30,184.59835340196182
CPPI for TDF 2024-06-30,1.0,2.950000000000002,1.25,,2024-06-30,184.7407156889833
CPPI for TDF 2024-06-30,1.0,3.0000000000000018,1.25,,2024-06-30,184.72647224020355
CPPI for TDF 2024-06-30,1.0,3.0500000000000016,1.25,,2024-06-30,184.67885692842538
CPPI for TDF 2024-06-30,1.0,3.100000000000002,1.25,,2024-06-30,184.5974829888995
CPPI for TDF 2024-06-30,1.0,3.150000000000002,1.25,,2024-06-30,184.66367806010948
CPPI for TDF 2024-06-30,1.0,3.200000000000002,1.25,,2024-06-30,184.950773148015
CPPI for TDF 2024-06-30,1.0,3.2500000000000018,1.25,,2024-06-30,185.39056796870972
CPPI for TDF 2024-06-30,1.0,3.300000000000002,1.25,,2024-06-30,185.85808317816645
CPPI for TDF 2024-06-30,1.0,3.3500000000000023,1.25,,2024-06-30,186.13560417055274
